t1,d1,v1,d2,v2,u,u_max
0,-3.046810e-02,9.920000e+00,-5.768701e-03,4.482575e-03,-6.509253e-03,3.174770e-03
0,-2.957477e-02,9.930000e+00,-5.722056e-03,4.838588e-03,-6.477057e-03,3.264755e-03
0,-2.872583e-02,9.940000e+00,-5.672099e-03,5.143892e-03,-6.443952e-03,3.356652e-03
0,-2.793476e-02,9.950000e+00,-5.619365e-03,5.393079e-03,-6.409917e-03,3.450712e-03
0,-2.721333e-02,9.960000e+00,-5.564438e-03,5.582189e-03,-6.374930e-03,3.547113e-03
0,-2.657139e-02,9.970000e+00,-5.507930e-03,5.708803e-03,-6.338966e-03,3.645958e-03
0,-2.601660e-02,9.980000e+00,-5.450473e-03,5.772101e-03,-6.302002e-03,3.747270e-03
0,-2.555423e-02,9.990000e+00,-5.392697e-03,5.772875e-03,-6.264013e-03,3.850995e-03
0,-2.518703e-02,10,-5.335216e-03,5.713509e-03,-6.224975e-03,3.956997e-03
0,-2.491519e-02,
