t1,d1,v1,u,u_max
2.312000e+01,-2.704967e-04,9.852146e-04,0,1.935985e-03
2.313000e+01,-2.608107e-04,9.515922e-04,0,1.879355e-03
2.314000e+01,-2.514711e-04,9.161146e-04,0,1.801317e-03
2.315000e+01,-2.424912e-04,8.798032e-04,0,1.709422e-03
2.316000e+01,-2.338743e-04,8.436940e-04,0,1.611542e-03
2.317000e+01,-2.256132e-04,8.088109e-04,0,1.515673e-03
2.318000e+01,-2.176907e-04,7.761392e-04,0,1.429724e-03
2.319000e+01,-2.100800e-04,7.466006e-04,0,1.361317e-03
2.320000e+01,-2.027455e-04,7.210300e-04,0,1.317586e-03
2.321000e+01,-1.956437e-04,7.001537e-04,0,1.305001e-03
2.322000e+01,-1.887247e-04,6.845715e-04,0,1.329197e-03
2.323000e+01,-1.819331e-04,6.747418e-04,0,1.394836e-03
2.324000e+01,-1.752097e-04,6.709699e-04,0,1.505486e-03
2.325000e+01,-1.684930e-04,6.734008e-04,0,1.663534e-03
2.326000e+01,-1.617210e-04,6.820163e-04,0,1.870130e-03
2.327000e+01,-1.548327e-04,6.966355e-04,0,2.125153e-03
2.328000e+01,-1.477694e-04,7.169201e-04,0,2.427226e-03
2.329000e+01,-1.404770e-04,7.423838e-04,0,2.773749e-03
2.330000e+01,-1.329065e-04,7.724050e-04,0,3.160971e-03
2.331000e+01,-1.250161e-04,8.062433e-04,0,3.584088e-03
2.332000e+01,-1.167717e-04,8.430588e-04,0,4.037371e-03
2.333000e+01,-1.081481e-04,8.819342e-04,0,4.514313e-03
2.334000e+01,-9.912943e-05,9.218982e-04,0,5.007798e-03
2.335000e+01,-8.970984e-05,9.619511e-04,0,5.510286e-03
2.336000e+01,-7.989345e-05,1.001090e-03,0,6.014006e-03
2.337000e+01,-6.969435e-05,1.038335e-03,0,6.511157e-03
2.338000e+01,-5.913617e-05,1.072755e-03,0,6.994104e-03
2.339000e+01,-4.825155e-05,1.103488e-03,0,7.455578e-03
2.340000e+01,-3.708126e-05,1.129769e-03,0,7.888855e-03
2.341000e+01,-2.567320e-05,1.150944e-03,0,8.287933e-03
2.342000e+01,-1.408118e-05,1.166487e-03,0,8.647674e-03
2.343000e+01,-2.363522e-06,1.176018e-03,0,8.963940e-03
2.344000e+01,9.418350e-06,1.179305e-03,0,9.233692e-03
2.345000e+01,2.120151e-05,1.176277e-03,0,9.455065e-03
2.346000e+01,3.292310e-05,1.167018e-03,0,9.627408e-03
2.347000e+01,4.452188e-05,1.151769e-03,0,9.751300e-03
2.348000e+01,5.593981e-05,1.130922e-03,0,9.828531e-03
2.349000e+01,6.712342e-05,1.105006e-03,0,9.862047e-03
2.350000e+01,7.802520e-05,1.074674e-03,0,9.855871e-03
2.351000e+01,8.860471e-05,1.040688e-03,0,9.815001e-03
2.352000e+01,9.882960e-05,1.003897e-03,0,9.745270e-03
2.353000e+01,1.086763e-04,9.652143e-04,0,9.653197e-03
2.354000e+01,1.181308e-04,9.255973e-04,0,9.545818e-03
2.355000e+01,1.271884e-04,8.860191e-04,0,9.430500e-03
2.356000e+01,1.358545e-04,8.474450e-04,0,9.314751e-03
2.357000e+01,1.441438e-04,8.108080e-04,0,9.206025e-03
2.358000e+01,1.520800e-04,7.769844e-04,0,9.111534e-03
2.359000e+01,1.596955e-04,7.467718e-04,0,9.038058e-03
2.360000e+01,1.670299e-04,7.208687e-04,0,8.991776e-03
2.361000e+01,1.741292e-04,6.998572e-04,0,8.978105e-03
2.362000e+01,1.810448e-04,6.841880e-04,0,9.001564e-03
2.363000e+01,1.878318e-04,6.741696e-04,0,9.065661e-03
2.364000e+01,1.945476e-04,6.699608e-04,0,9.172804e-03
2.365000e+01,2.012504e-04,6.715669e-04,0,9.324244e-03
2.366000e+01,2.079978e-04,6.788405e-04,0,9.520045e-03
2.367000e+01,2.148452e-04,6.914852e-04,0,9.759084e-03
2.368000e+01,2.218440e-04,7.090643e-04,0,1.003908e-02
2.369000e+01,2.290410e-04,7.310119e-04,0,1.035668e-02
2.370000e+01,2.364766e-04,7.566485e-04,0,1.070750e-02
2.371000e+01,2.441837e-04,7.851983e-04,0,1.108628e-02
2.372000e+01,2.521874e-04,8.158096e-04,0,1.148702e-02
2.373000e+01,2.605038e-04,8.475770e-04,0,1.190311e-02
2.374000e+01,2.691397e-04,8.795649e-04,0,1.232752e-02
2.375000e+01,2.780927e-04,9.108314e-04,0,1.275298e-02
2.376000e+01,2.873508e-04,9.404528e-04,0,1.317217e-02
2.377000e+01,2.968933e-04,9.675468e-04,0,1.357789e-02
2.378000e+01,3.066906e-04,9.912959e-04,0,1.396327e-02
2.379000e+01,3.167056e-04,1.010967e-03,0,1.432191e-02
2.380000e+01,3.268942e-04,1.025932e-03,0,1.464809e-02
2.381000e+01,3.372068e-04,1.035680e-03,0,1.493685e-02
2.382000e+01,3.475892e-04,1.039835e-03,0,1.518420e-02
2.383000e+01,3.579841e-04,1.038159e-03,0,1.538713e-02
2.384000e+01,3.683326e-04,1.030566e-03,0,1.554374e-02
2.385000e+01,3.785758e-04,1.017115e-03,0,1.565327e-02
2.386000e+01,3.886561e-04,9.980123e-04,0,1.571610e-02
2.387000e+01,3.985184e-04,9.736073e-04,0,1.573377e-02
2.388000e+01,4.081121e-04,9.443800e-04,0,1.570891e-02
2.389000e+01,4.173919e-04,9.109297e-04,0,1.564517e-02
2.390000e+01,4.263190e-04,8.739588e-04,0,1.554712e-02
2.391000e+01,4.348620e-04,8.342553e-04,0,1.542016e-02
2.392000e+01,4.429978e-04,7.926711e-04,0,1.527034e-02
2.393000e+01,4.507121e-04,7.501011e-04,0,1.510421e-02
2.394000e+01,4.579996e-04,7.074593e-04,0,1.492867e-02
2.395000e+01,4.648641e-04,6.656558e-04,0,1.475077e-02
2.396000e+01,4.713184e-04,6.255732e-04,0,1.457755e-02
2.397000e+01,4.773841e-04,5.880441e-04,0,1.441583e-02
2.398000e+01,4.830904e-04,5.538300e-04,0,1.427206e-02
2.399000e+01,4.884740e-04,5.236021e-04,0,1.415214e-02
24,4.935776e-04,4.979241e-04,0,1.406128e-02
2.401000e+01,4.984491e-04,4.772384e-04,0,1.400386e-02
2.402000e+01,5.031401e-04,4.618548e-04,0,1.398333e-02
2.403000e+01,5.077045e-04,4.519434e-04,0,1.400212e-02
2.404000e+01,5.121973e-04,4.475306e-04,0,1.406155e-02
2.405000e+01,5.166730e-04,4.484988e-04,0,1.416188e-02
2.406000e+01,5.211843e-04,4.545900e-04,0,1.430220e-02
2.407000e+01,5.257806e-04,4.654127e-04,0,1.448055e-02
2.408000e+01,5.305067e-04,4.804529e-04,0,1.469392e-02
2.409000e+01,5.354017e-04,4.990874e-04,0,1.493834e-02
2.410000e+01,5.404980e-04,5.205999e-04,0,1.520899e-02
2.411000e+01,5.458206e-04,5.442003e-04,0,1.550035e-02
2.412000e+01,5.513862e-04,5.690451e-04,0,1.580628e-02
2.413000e+01,5.572028e-04,5.942589e-04,0,1.612026e-02
2.414000e+01,5.632696e-04,6.189575e-04,0,1.643548e-02
2.415000e+01,5.695773e-04,6.422703e-04,0,1.674508e-02
2.416000e+01,5.761076e-04,6.633628e-04,0,1.704228e-02
2.417000e+01,5.828345e-04,6.814582e-04,0,1.732059e-02
2.418000e+01,5.897245e-04,6.958566e-04,0,1.757396e-02
2.419000e+01,5.967373e-04,7.059532e-04,0,1.779690e-02
2.420000e+01,6.038275e-04,7.112537e-04,0,1.798470e-02
2.421000e+01,6.109452e-04,7.113862e-04,0,1.813345e-02
2.422000e+01,6.180372e-04,7.061106e-04,0,1.824023e-02
2.423000e+01,6.250490e-04,6.953247e-04,0,1.830311e-02
2.424000e+01,6.319254e-04,6.790660e-04,0,1.832124e-02
2.425000e+01,6.386126e-04,6.575103e-04,0,1.829484e-02
2.426000e+01,6.450590e-04,6.309674e-04,0,1.822522e-02
2.427000e+01,6.512168e-04,5.998718e-04,0,1.811472e-02
2.428000e+01,6.570431e-04,5.647721e-04,0,1.796666e-02
2.429000e+01,6.625010e-04,5.263161e-04,0,1.778522e-02
2.430000e+01,6.675607e-04,4.852340e-04,0,1.757539e-02
2.431000e+01,6.721996e-04,4.423193e-04,0,1.734278e-02
2.432000e+01,6.764037e-04,3.984086e-04,0,1.709352e-02
2.433000e+01,6.801673e-04,3.543597e-04,0,1.683405e-02
2.434000e+01,6.834933e-04,3.110296e-04,0,1.657100e-02
2.435000e+01,6.863931e-04,2.692529e-04,0,1.631102e-02
2.436000e+01,6.888862e-04,2.298200e-04,0,1.606055e-02
2.437000e+01,6.909997e-04,1.934571e-04,0,1.582574e-02
2.438000e+01,6.927677e-04,1.608081e-04,0,1.561221e-02
2.439000e+01,6.942301e-04,1.324182e-04,0,1.542499e-02
2.440000e+01,6.954317e-04,1.087201e-04,0,1.526831e-02
2.441000e+01,6.964212e-04,9.002351e-05,0,1.514555e-02
2.442000e+01,6.972495e-04,7.650763e-05,0,1.505916e-02
2.443000e+01,6.979688e-04,6.821689e-05,0,1.501055e-02
2.444000e+01,6.986310e-04,6.506038e-05,0,1.500011e-02
2.445000e+01,6.992864e-04,6.681463e-05,0,1.502715e-02
2.446000e+01,6.999825e-04,7.312984e-05,0,1.509000e-02
2.447000e+01,7.007626e-04,8.353927e-05,0,1.518597e-02
2.448000e+01,7.016650e-04,9.747171e-05,0,1.531148e-02
2.449000e+01,7.027216e-04,1.142665e-04,0,1.546213e-02
2.450000e+01,7.039574e-04,1.331907e-04,0,1.563282e-02
2.451000e+01,7.053899e-04,1.534585e-04,0,1.581788e-02
2.452000e+01,7.070284e-04,1.742513e-04,0,1.601125e-02
2.453000e+01,7.088739e-04,1.947390e-04,0,1.620658e-02
2.454000e+01,7.109194e-04,2.141014e-04,0,1.639743e-02
2.455000e+01,7.131496e-04,2.315492e-04,0,1.657744e-02
2.456000e+01,7.155415e-04,2.463445e-04,0,1.674048e-02
2.457000e+01,7.180654e-04,2.578190e-04,0,1.688081e-02
2.458000e+01,7.206849e-04,2.653919e-04,0,1.699322e-02
2.459000e+01,7.233586e-04,2.685836e-04,0,1.707318e-02
2.460000e+01,7.260407e-04,2.670286e-04,0,1.711693e-02
2.461000e+01,7.286825e-04,2.604838e-04,0,1.712161e-02
2.462000e+01,7.312334e-04,2.488350e-04,0,1.708528e-02
2.463000e+01,7.336422e-04,2.320992e-04,0,1.700702e-02
2.464000e+01,7.358589e-04,2.104239e-04,0,1.688691e-02
2.465000e+01,7.378351e-04,1.840826e-04,0,1.672605e-02
2.466000e+01,7.395263e-04,1.534679e-04,0,1.652652e-02
2.467000e+01,7.408919e-04,1.190809e-04,0,1.629133e-02
2.468000e+01,7.418973e-04,8.151789e-05,0,1.602432e-02
2.469000e+01,7.425139e-04,4.145499e-05,0,1.573007e-02
2.470000e+01,7.427205e-04,-3.695554e-07,0,1.541382e-02
2.471000e+01,7.425033e-04,-4.317441e-05,0,1.508125e-02
2.472000e+01,7.418564e-04,-8.615533e-05,0,1.473842e-02
2.473000e+01,7.407823e-04,-1.285058e-04,0,1.439155e-02
2.474000e+01,7.392911e-04,-1.694378e-04,0,1.404689e-02
2.475000e+01,7.374008e-04,-2.082017e-04,0,1.371057e-02
2.476000e+01,7.351366e-04,-2.441057e-04,0,1.338840e-02
2.477000e+01,7.325302e-04,-2.765330e-04,0,1.308578e-02
2.478000e+01,7.296193e-04,-3.049576e-04,0,1.280751e-02
2.479000e+01,7.264458e-04,-3.289571e-04,0,1.255771e-02
2.480000e+01,7.230559e-04,-3.482239e-04,0,1.233968e-02
2.481000e+01,7.194978e-04,-3.625719e-04,0,1.215586e-02
2.482000e+01,7.158211e-04,-3.719411e-04,0,1.200774e-02
2.483000e+01,7.120753e-04,-3.763990e-04,0,1.189583e-02
2.484000e+01,7.083088e-04,-3.761379e-04,0,1.181965e-02
2.485000e+01,7.045673e-04,-3.714699e-04,0,1.177776e-02
2.486000e+01,7.008927e-04,-3.628184e-04,0,1.176779e-02
2.487000e+01,6.973225e-04,-3.507066e-04,0,1.178651e-02
2.488000e+01,6.938881e-04,-3.357440e-04,0,1.182989e-02
2.489000e+01,6.906148e-04,-3.186103e-04,0,1.189326e-02
2.490000e+01,6.875207e-04,-3.000374e-04,0,1.197138e-02
2.491000e+01,6.846163e-04,-2.807909e-04,0,1.205860e-02
2.492000e+01,6.819045e-04,-2.616502e-04,0,1.214901e-02
2.493000e+01,6.793804e-04,-2.433878e-04,0,1.223657e-02
2.494000e+01,6.770314e-04,-2.267503e-04,0,1.231533e-02
2.495000e+01,6.748376e-04,-2.124388e-04,0,1.237947e-02
2.496000e+01,6.727727e-04,-2.010908e-04,0,1.242358e-02
2.497000e+01,6.708041e-04,-1.932646e-04,0,1.244270e-02
2.498000e+01,6.688941e-04,-1.894247e-04,0,1.243248e-02
2.499000e+01,6.670011e-04,-1.899301e-04,0,1.238932e-02
25,6.650802e-04,-1.950260e-04,0,1.231039e-02
2.501000e+01,6.630848e-04,-2.048368e-04,0,1.219378e-02
2.502000e+01,6.609677e-04,-2.193642e-04,0,1.203850e-02
2.503000e+01,6.586822e-04,-2.384871e-04,0,1.184450e-02
2.504000e+01,6.561834e-04,-2.619649e-04,0,1.161270e-02
2.505000e+01,6.534296e-04,-2.894444e-04,0,1.134494e-02
2.506000e+01,6.503827e-04,-3.204690e-04,0,1.104392e-02
2.507000e+01,6.470102e-04,-3.544906e-04,0,1.071317e-02
2.508000e+01,6.432850e-04,-3.908840e-04,0,1.035693e-02
2.509000e+01,6.391869e-04,-4.289633e-04,0,9.980027e-03
2.510000e+01,6.347025e-04,-4.679996e-04,0,9.587772e-03
2.511000e+01,6.298262e-04,-5.072396e-04,0,9.185818e-03
2.512000e+01,6.245596e-04,-5.459252e-04,0,8.780013e-03
2.513000e+01,6.189120e-04,-5.833130e-04,0,8.376246e-03
2.514000e+01,6.129000e-04,-6.186931e-04,0,7.980302e-03
2.515000e+01,6.065471e-04,-6.514073e-04,0,7.597712e-03
2.516000e+01,5.998828e-04,-6.808657e-04,0,7.233612e-03
2.517000e+01,5.929423e-04,-7.065616e-04,0,6.892615e-03
2.518000e+01,5.857654e-04,-7.280845e-04,0,6.578694e-03
2.519000e+01,5.783955e-04,-7.451298e-04,0,6.295082e-03
2.520000e+01,5.708784e-04,-7.575065e-04,0,6.044193e-03
2.521000e+01,5.632612e-04,-7.651419e-04,0,5.827566e-03
2.522000e+01,5.555912e-04,-7.680827e-04,0,5.645822e-03
2.523000e+01,5.479147e-04,-7.664935e-04,0,5.498659e-03
2.524000e+01,5.402756e-04,-7.606522e-04,0,5.384861e-03
2.525000e+01,5.327145e-04,-7.509426e-04,0,5.302332e-03
2.526000e+01,5.252680e-04,-7.378439e-04,0,5.248153e-03
2.527000e+01,5.179671e-04,-7.219181e-04,0,5.218663e-03
2.528000e+01,5.108370e-04,-7.037955e-04,0,5.209554e-03
2.529000e+01,5.038962e-04,-6.841582e-04,0,5.215986e-03
2.530000e+01,4.971565e-04,-6.637220e-04,0,5.232711e-03
2.531000e+01,4.906220e-04,-6.432186e-04,0,5.254214e-03
2.532000e+01,4.842899e-04,-6.233759e-04,0,5.274853e-03
2.533000e+01,4.781499e-04,-6.049001e-04,0,5.289004e-03
2.534000e+01,4.721851e-04,-5.884569e-04,0,5.291213e-03
2.535000e+01,4.663720e-04,-5.746551e-04,0,5.276327e-03
2.536000e+01,4.606814e-04,-5.640307e-04,0,5.239633e-03
2.537000e+01,4.550793e-04,-5.570335e-04,0,5.176976e-03
2.538000e+01,4.495275e-04,-5.540158e-04,0,5.084865e-03
2.539000e+01,4.439849e-04,-5.552237e-04,0,4.960560e-03
2.540000e+01,4.384085e-04,-5.607910e-04,0,4.802142e-03
2.541000e+01,4.327544e-04,-5.707360e-04,0,4.608563e-03
2.542000e+01,4.269795e-04,-5.849617e-04,0,4.379666e-03
2.543000e+01,4.210416e-04,-6.032583e-04,0,4.116190e-03
2.544000e+01,4.149018e-04,-6.253090e-04,0,3.819747e-03
2.545000e+01,4.085243e-04,-6.506988e-04,0,3.492784e-03
2.546000e+01,4.018783e-04,-6.789247e-04,0,3.138510e-03
2.547000e+01,3.949383e-04,-7.094096e-04,0,2.760819e-03
2.548000e+01,3.876847e-04,-7.415170e-04,0,2.364186e-03
2.549000e+01,3.801048e-04,-7.745676e-04,0,1.953549e-03
2.550000e+01,3.721926e-04,-8.078567e-04,0,1.534188e-03
2.551000e+01,3.639492e-04,-8.406726e-04,0,1.111580e-03
2.552000e+01,3.553830e-04,-8.723145e-04,0,6.912673e-04
2.553000e+01,3.465091e-04,-9.021110e-04,0,2.787108e-04
2.554000e+01,3.373491e-04,-9.294366e-04,0,-1.208479e-04
2.555000e+01,3.279305e-04,-9.537281e-04,0,-5.025191e-04
2.556000e+01,3.182862e-04,-9.744985e-04,0,-8.618890e-04
2.557000e+01,3.084536e-04,-9.913494e-04,0,-1.195130e-03
2.558000e+01,2.984733e-04,-1.003981e-03,0,-1.499098e-03
2.559000e+01,2.883887e-04,-1.012199e-03,0,-1.771407e-03
2.560000e+01,2.782444e-04,-1.015920e-03,0,-2.010490e-03
2.561000e+01,2.680852e-04,-1.015172e-03,0,-2.215635e-03
2.562000e+01,2.579554e-04,-1.010096e-03,0,-2.386998e-03
2.563000e+01,2.478969e-04,-1.000939e-03,0,-2.525597e-03
2.564000e+01,2.379490e-04,-9.880470e-04,0,-2.633284e-03
2.565000e+01,2.281470e-04,-9.718601e-04,0,-2.712689e-03
2.566000e+01,2.185211e-04,-9.528962e-04,0,-2.767154e-03
2.567000e+01,2.090964e-04,-9.317397e-04,0,-2.800640e-03
2.568000e+01,1.998915e-04,-9.090260e-04,0,-2.817628e-03
2.569000e+01,1.909188e-04,-8.854247e-04,0,-2.822993e-03
2.570000e+01,1.821837e-04,-8.616224e-04,0,-2.821888e-03
2.571000e+01,1.736847e-04,-8.383052e-04,0,-2.819597e-03
2.572000e+01,1.654137e-04,-8.161408e-04,0,-2.821410e-03
2.573000e+01,1.573560e-04,-7.957616e-04,0,-2.832480e-03
2.574000e+01,1.494906e-04,-7.777485e-04,0,-2.857688e-03
2.575000e+01,1.417914e-04,-7.626161e-04,0,-2.901526e-03
2.576000e+01,1.342272e-04,-7.507997e-04,0,-2.967974e-03
2.577000e+01,1.267632e-04,-7.426444e-04,0,-3.060404e-03
2.578000e+01,1.193613e-04,-7.383967e-04,0,-3.181490e-03
2.579000e+01,1.119817e-04,-7.381981e-04,0,-3.333145e-03
2.580000e+01,1.045837e-04,-7.420820e-04,0,-3.516472e-03
2.581000e+01,9.712671e-05,-7.499733e-04,0,-3.731736e-03
2.582000e+01,8.957148e-05,-7.616905e-04,0,-3.978361e-03
2.583000e+01,8.188108e-05,-7.769507e-04,0,-4.254945e-03
2.584000e+01,7.402190e-05,-7.953774e-04,0,-4.559299e-03
2.585000e+01,6.596451e-05,-8.165100e-04,0,-4.888507e-03
2.586000e+01,5.768445e-05,-8.398165e-04,0,-5.238997e-03
2.587000e+01,4.916290e-05,-8.647069e-04,0,-5.606639e-03
2.588000e+01,4.038714e-05,-8.905487e-04,0,-5.986850e-03
2.589000e+01,3.135094e-05,-9.166835e-04,0,-6.374711e-03
2.590000e+01,2.205472e-05,-9.424434e-04,0,-6.765096e-03
2.591000e+01,1.250553e-05,-9.671688e-04,0,-7.152805e-03
2.592000e+01,2.716910e-06,-9.902251e-04,0,-7.532690e-03
2.593000e+01,-7.291428e-06,-1.011019e-03,0,-7.899796e-03
2.594000e+01,-1.749412e-05,-1.029012e-03,0,-8.249476e-03
2.595000e+01,-2.786077e-05,-1.043739e-03,0,-8.577520e-03
2.596000e+01,-3.835671e-05,-1.054812e-03,0,-8.880250e-03
2.597000e+01,-4.894385e-05,-1.061938e-03,0,-9.154622e-03
2.598000e+01,-5.958165e-05,-1.064921e-03,0,-9.398292e-03
2.599000e+01,-7.022814e-05,-1.063669e-03,0,-9.609682e-03
26,-8.084094e-05,-1.058193e-03,0,-9.788010e-03
2.601000e+01,-9.137832e-05,-1.048613e-03,0,-9.933311e-03
2.602000e+01,-1.018002e-04,-1.035147e-03,0,-1.004643e-02
2.603000e+01,-1.120693e-04,-1.018108e-03,0,-1.012901e-02
2.604000e+01,-1.221518e-04,-9.978996e-04,0,-1.018341e-02
2.605000e+01,-1.320183e-04,-9.749981e-04,0,-1.021269e-02
2.606000e+01,-1.416446e-04,-9.499457e-04,0,-1.022050e-02
2.607000e+01,-1.510121e-04,-9.233340e-04,0,-1.021099e-02
2.608000e+01,-1.601082e-04,-8.957892e-04,0,-1.018869e-02
2.609000e+01,-1.689269e-04,-8.679558e-04,0,-1.015843e-02
2.610000e+01,-1.774685e-04,-8.404799e-04,0,-1.012515e-02
2.611000e+01,-1.857398e-04,-8.139929e-04,0,-1.009384e-02
2.612000e+01,-1.937537e-04,-7.890952e-04,0,-1.006937e-02
2.613000e+01,-2.015288e-04,-7.663410e-04,0,-1.005637e-02
2.614000e+01,-2.090893e-04,-7.462239e-04,0,-1.005913e-02
2.615000e+01,-2.164635e-04,-7.291648e-04,0,-1.008145e-02
2.616000e+01,-2.236839e-04,-7.155013e-04,0,-1.012661e-02
2.617000e+01,-2.307857e-04,-7.054792e-04,0,-1.019721e-02
2.618000e+01,-2.378061e-04,-6.992464e-04,0,-1.029517e-02
2.619000e+01,-2.447834e-04,-6.968497e-04,0,-1.042163e-02
2.620000e+01,-2.517557e-04,-6.982337e-04,0,-1.057696e-02
2.621000e+01,-2.587602e-04,-7.032427e-04,0,-1.076074e-02
2.622000e+01,-2.658318e-04,-7.116252e-04,0,-1.097177e-02
2.623000e+01,-2.730028e-04,-7.230402e-04,0,-1.120810e-02
2.624000e+01,-2.803014e-04,-7.370668e-04,0,-1.146709e-02
2.625000e+01,-2.877512e-04,-7.532147e-04,0,-1.174549e-02
2.626000e+01,-2.953709e-04,-7.709378e-04,0,-1.203948e-02
2.627000e+01,-3.031733e-04,-7.896476e-04,0,-1.234483e-02
2.628000e+01,-3.111651e-04,-8.087292e-04,0,-1.265695e-02
2.629000e+01,-3.193470e-04,-8.275566e-04,0,-1.297108e-02
2.630000e+01,-3.277133e-04,-8.455090e-04,0,-1.328233e-02
2.631000e+01,-3.362523e-04,-8.619872e-04,0,-1.358586e-02
2.632000e+01,-3.449463e-04,-8.764281e-04,0,-1.387699e-02
2.633000e+01,-3.537723e-04,-8.883200e-04,0,-1.415134e-02
2.634000e+01,-3.627027e-04,-8.972146e-04,0,-1.440487e-02
2.635000e+01,-3.717054e-04,-9.027394e-04,0,-1.463408e-02
2.636000e+01,-3.807452e-04,-9.046060e-04,0,-1.483603e-02
2.637000e+01,-3.897846e-04,-9.026182e-04,0,-1.500843e-02
2.638000e+01,-3.987844e-04,-8.966759e-04,0,-1.514969e-02
2.639000e+01,-4.077050e-04,-8.867782e-04,0,-1.525900e-02
2.640000e+01,-4.165071e-04,-8.730225e-04,0,-1.533628e-02
2.641000e+01,-4.251532e-04,-8.556022e-04,0,-1.538224e-02
2.642000e+01,-4.336079e-04,-8.348008e-04,0,-1.539831e-02
2.643000e+01,-4.418391e-04,-8.109853e-04,0,-1.538665e-02
2.644000e+01,-4.498190e-04,-7.845956e-04,0,-1.535003e-02
2.645000e+01,-4.575241e-04,-7.561337e-04,0,-1.529184e-02
2.646000e+01,-4.649366e-04,-7.261502e-04,0,-1.521590e-02
2.647000e+01,-4.720440e-04,-6.952303e-04,0,-1.512646e-02
2.648000e+01,-4.788401e-04,-6.639784e-04,0,-1.502801e-02
2.649000e+01,-4.853245e-04,-6.330030e-04,0,-1.492522e-02
2.650000e+01,-4.915031e-04,-6.029008e-04,0,-1.482276e-02
2.651000e+01,-4.973873e-04,-5.742413e-04,0,-1.472525e-02
2.652000e+01,-5.029945e-04,-5.475527e-04,0,-1.463710e-02
2.653000e+01,-5.083465e-04,-5.233083e-04,0,-1.456238e-02
2.654000e+01,-5.134701e-04,-5.019143e-04,0,-1.450477e-02
2.655000e+01,-5.183954e-04,-4.837002e-04,0,-1.446741e-02
2.656000e+01,-5.231556e-04,-4.689101e-04,0,-1.445287e-02
2.657000e+01,-5.277856e-04,-4.576970e-04,0,-1.446304e-02
2.658000e+01,-5.323216e-04,-4.501191e-04,0,-1.449911e-02
2.659000e+01,-5.368000e-04,-4.461388e-04,0,-1.456156e-02
2.660000e+01,-5.412560e-04,-4.456237e-04,0,-1.465011e-02
2.661000e+01,-5.457233e-04,-4.483506e-04,0,-1.476374e-02
2.662000e+01,-5.502328e-04,-4.540117e-04,0,-1.490073e-02
2.663000e+01,-5.548120e-04,-4.622222e-04,0,-1.505870e-02
2.664000e+01,-5.594842e-04,-4.725312e-04,0,-1.523469e-02
2.665000e+01,-5.642679e-04,-4.844330e-04,0,-1.542520e-02
2.666000e+01,-5.691764e-04,-4.973806e-04,0,-1.562632e-02
2.667000e+01,-5.742171e-04,-5.107998e-04,0,-1.583379e-02
2.668000e+01,-5.793920e-04,-5.241039e-04,0,-1.604317e-02
2.669000e+01,-5.846969e-04,-5.367092e-04,0,-1.624989e-02
2.670000e+01,-5.901219e-04,-5.480497e-04,0,-1.644941e-02
2.671000e+01,-5.956519e-04,-5.575919e-04,0,-1.663733e-02
2.672000e+01,-6.012662e-04,-5.648480e-04,0,-1.680948e-02
2.673000e+01,-6.069398e-04,-5.693889e-04,0,-1.696205e-02
2.674000e+01,-6.126437e-04,-5.708547e-04,0,-1.709167e-02
2.675000e+01,-6.183457e-04,-5.689635e-04,0,-1.719554e-02
2.676000e+01,-6.240111e-04,-5.635192e-04,0,-1.727141e-02
2.677000e+01,-6.296038e-04,-5.544155e-04,0,-1.731773e-02
2.678000e+01,-6.350871e-04,-5.416389e-04,0,-1.733362e-02
2.679000e+01,-6.404246e-04,-5.252687e-04,0,-1.731895e-02
2.680000e+01,-6.455811e-04,-5.054744e-04,0,-1.727428e-02
2.681000e+01,-6.505235e-04,-4.825115e-04,0,-1.720089e-02
2.682000e+01,-6.552219e-04,-4.567146e-04,0,-1.710070e-02
2.683000e+01,-6.596497e-04,-4.284883e-04,0,-1.697628e-02
2.684000e+01,-6.637851e-04,-3.982971e-04,0,-1.683074e-02
2.685000e+01,-6.676108e-04,-3.666529e-04,0,-1.666763e-02
2.686000e+01,-6.711151e-04,-3.341022e-04,0,-1.649090e-02
2.687000e+01,-6.742917e-04,-3.012115e-04,0,-1.630476e-02
2.688000e+01,-6.771401e-04,-2.685531e-04,0,-1.611359e-02
2.689000e+01,-6.796654e-04,-2.366903e-04,0,-1.592181e-02
2.690000e+01,-6.818784e-04,-2.061629e-04,0,-1.573378e-02
2.691000e+01,-6.837948e-04,-1.774739e-04,0,-1.555369e-02
2.692000e+01,-6.854355e-04,-1.510761e-04,0,-1.538543e-02
2.693000e+01,-6.868253e-04,-1.273612e-04,0,-1.523253e-02
2.694000e+01,-6.879927e-04,-1.066497e-04,0,-1.509803e-02
2.695000e+01,-6.889691e-04,-8.918315e-05,0,-1.498443e-02
2.696000e+01,-6.897878e-04,-7.511799e-05,0,-1.489363e-02
2.697000e+01,-6.904831e-04,-6.452212e-05,0,-1.482685e-02
2.698000e+01,-6.910897e-04,-5.737331e-05,0,-1.478466e-02
2.699000e+01,-6.916417e-04,-5.356021e-05,0,-1.476689e-02
27,-6.921714e-04,-5.288543e-05,0,-1.477272e-02
2.701000e+01,-6.927089e-04,-5.507103e-05,0,-1.480062e-02
2.702000e+01,-6.932812e-04,-5.976591e-05,0,-1.484848e-02
2.703000e+01,-6.939112e-04,-6.655512e-05,0,-1.491359e-02
2.704000e+01,-6.946177e-04,-7.497074e-05,0,-1.499276e-02
2.705000e+01,-6.954144e-04,-8.450416e-05,0,-1.508236e-02
2.706000e+01,-6.963097e-04,-9.461925e-05,0,-1.517846e-02
2.707000e+01,-6.973069e-04,-1.047663e-04,0,-1.527693e-02
