t1s,d1s
8.480000e+00,-2.323621e-01
8.490000e+00,-2.220795e-01
8.500000e+00,-2.117620e-01
8.510000e+00,-2.014121e-01
8.520000e+00,-1.910323e-01
8.530000e+00,-1.806253e-01
8.540000e+00,-1.701935e-01
8.550000e+00,-1.597394e-01
8.560000e+00,-1.492655e-01
8.570000e+00,-1.387741e-01
8.580000e+00,-1.282675e-01
8.590000e+00,-1.177478e-01
8.600000e+00,-1.072170e-01
8.610000e+00,-9.667712e-02
8.620000e+00,-8.612981e-02
8.630000e+00,-7.557672e-02
8.640000e+00,-6.501934e-02
8.650000e+00,-5.445901e-02
8.660000e+00,-4.389696e-02
8.670000e+00,-3.333432e-02
8.680000e+00,-2.277212e-02
8.690000e+00,-1.221129e-02
8.700000e+00,-1.652742e-03
8.710000e+00,8.902684e-03
8.720000e+00,1.945415e-02
8.730000e+00,3.000081e-02
8.740000e+00,4.054180e-02
8.750000e+00,5.107621e-02
8.760000e+00,6.160305e-02
8.770000e+00,7.212125e-02
8.780000e+00,8.262965e-02
8.790000e+00,9.312696e-02
8.800000e+00,1.036118e-01
8.810000e+00,1.140826e-01
8.820000e+00,1.245377e-01
8.830000e+00,1.349754e-01
8.840000e+00,1.453937e-01
8.850000e+00,1.557905e-01
8.860000e+00,1.661638e-01
8.870000e+00,1.765112e-01
8.880000e+00,1.868305e-01
8.890000e+00,1.971192e-01
8.900000e+00,2.073750e-01
8.910000e+00,2.175953e-01
8.920000e+00,2.277778e-01
8.930000e+00,2.379199e-01
8.940000e+00,2.480194e-01
8.950000e+00,2.580739e-01
8.960000e+00,2.680811e-01
8.970000e+00,2.780389e-01
8.980000e+00,2.879452e-01
8.990000e+00,2.977983e-01
9,3.075962e-01
9.010000e+00,3.173373e-01
9.020000e+00,3.270203e-01
9.030000e+00,3.366436e-01
9.040000e+00,3.462061e-01
9.050000e+00,3.557066e-01
9.060000e+00,3.651443e-01
9.070000e+00,3.745181e-01
9.080000e+00,3.838274e-01
9.090000e+00,3.930713e-01
9.100000e+00,4.022493e-01
9.110000e+00,4.113606e-01
9.120000e+00,4.204045e-01
9.130000e+00,4.293806e-01
9.140000e+00,4.382880e-01
9.150000e+00,4.471260e-01
9.160000e+00,4.558938e-01
9.170000e+00,4.645905e-01
9.180000e+00,4.732152e-01
9.190000e+00,4.817668e-01
9.200000e+00,4.902439e-01
9.210000e+00,4.986455e-01
9.220000e+00,5.069699e-01
9.230000e+00,5.152158e-01
9.240000e+00,5.233813e-01
9.250000e+00,5.314649e-01
9.260000e+00,5.394647e-01
9.270000e+00,5.473788e-01
9.280000e+00,5.552053e-01
9.290000e+00,5.629422e-01
9.300000e+00,5.705875e-01
9.310000e+00,5.781393e-01
9.320000e+00,5.855955e-01
9.330000e+00,5.929544e-01
9.340000e+00,6.002140e-01
9.350000e+00,6.073727e-01
9.360000e+00,6.144287e-01
9.370000e+00,6.213805e-01
9.380000e+00,6.282267e-01
9.390000e+00,6.349660e-01
9.400000e+00,6.415973e-01
9.410000e+00,6.481196e-01
9.420000e+00,6.545320e-01
9.430000e+00,6.608337e-01
9.440000e+00,6.670242e-01
9.450000e+00,6.731030e-01
9.460000e+00,6.790696e-01
9.470000e+00,6.849239e-01
9.480000e+00,6.906655e-01
9.490000e+00,6.962944e-01
9.500000e+00,7.018104e-01
9.510000e+00,7.072133e-01
9.520000e+00,7.125032e-01
9.530000e+00,7.176798e-01
9.540000e+00,7.227430e-01
9.550000e+00,7.276926e-01
9.560000e+00,7.325283e-01
9.570000e+00,7.372498e-01
9.580000e+00,7.418565e-01
9.590000e+00,7.463480e-01
9.600000e+00,7.507236e-01
9.610000e+00,7.549825e-01
9.620000e+00,7.591239e-01
9.630000e+00,7.631469e-01
9.640000e+00,7.670504e-01
9.650000e+00,7.708333e-01
9.660000e+00,7.744946e-01
9.670000e+00,7.780330e-01
9.680000e+00,7.814472e-01
9.690000e+00,7.847361e-01
9.700000e+00,7.878984e-01
9.710000e+00,7.909329e-01
9.720000e+00,7.938385e-01
9.730000e+00,7.966141e-01
9.740000e+00,7.992587e-01
9.750000e+00,8.017714e-01
9.760000e+00,8.041514e-01
9.770000e+00,8.063980e-01
9.780000e+00,8.085108e-01
9.790000e+00,8.104892e-01
9.800000e+00,8.123329e-01
9.810000e+00,8.140420e-01
9.820000e+00,8.156163e-01
9.830000e+00,8.170560e-01
9.840000e+00,8.183613e-01
9.850000e+00,8.195326e-01
9.860000e+00,8.205703e-01
9.870000e+00,8.214749e-01
9.880000e+00,8.222469e-01
9.890000e+00,8.228871e-01
9.900000e+00,8.233960e-01
9.910000e+00,8.237742e-01
9.920000e+00,8.240224e-01
9.930000e+00,8.241412e-01
9.940000e+00,8.241312e-01
9.950000e+00,8.239928e-01
9.960000e+00,8.237265e-01
9.970000e+00,8.233326e-01
9.980000e+00,8.228114e-01
9.990000e+00,8.221630e-01
10,8.213876e-01
1.001000e+01,8.204850e-01
1.002000e+01,8.194553e-01
1.003000e+01,8.182983e-01
1.004000e+01,8.170136e-01
1.005000e+01,8.156011e-01
1.006000e+01,8.140604e-01
1.007000e+01,8.123910e-01
1.008000e+01,8.105927e-01
1.009000e+01,8.086651e-01
1.010000e+01,8.066079e-01
1.011000e+01,8.044207e-01
1.012000e+01,8.021033e-01
1.013000e+01,7.996555e-01
1.014000e+01,7.970774e-01
1.015000e+01,7.943689e-01
1.016000e+01,7.915301e-01
1.017000e+01,7.885614e-01
1.018000e+01,7.854631e-01
1.019000e+01,7.822358e-01
1.020000e+01,7.788801e-01
1.021000e+01,7.753967e-01
1.022000e+01,7.717866e-01
1.023000e+01,7.680508e-01
1.024000e+01,7.641904e-01
1.025000e+01,7.602066e-01
1.026000e+01,7.561006e-01
1.027000e+01,7.518737e-01
1.028000e+01,7.475274e-01
1.029000e+01,7.430630e-01
1.030000e+01,7.384819e-01
1.031000e+01,7.337855e-01
1.032000e+01,7.289752e-01
1.033000e+01,7.240522e-01
1.034000e+01,7.190178e-01
1.035000e+01,7.138733e-01
1.036000e+01,7.086197e-01
1.037000e+01,7.032581e-01
1.038000e+01,6.977894e-01
1.039000e+01,6.922146e-01
1.040000e+01,6.865343e-01
1.041000e+01,6.807492e-01
1.042000e+01,6.748600e-01
1.043000e+01,6.688673e-01
1.044000e+01,6.627715e-01
1.045000e+01,6.565731e-01
1.046000e+01,6.502725e-01
1.047000e+01,6.438701e-01
1.048000e+01,6.373663e-01
1.049000e+01,6.307615e-01
1.050000e+01,6.240562e-01
1.051000e+01,6.172510e-01
1.052000e+01,6.103463e-01
1.053000e+01,6.033429e-01
1.054000e+01,5.962415e-01
1.055000e+01,5.890430e-01
1.056000e+01,5.817482e-01
1.057000e+01,5.743583e-01
1.058000e+01,5.668745e-01
1.059000e+01,5.592980e-01
1.060000e+01,5.516303e-01
1.061000e+01,5.438729e-01
1.062000e+01,5.360274e-01
1.063000e+01,5.280956e-01
1.064000e+01,5.200791e-01
1.065000e+01,5.119800e-01
1.066000e+01,5.038000e-01
1.067000e+01,4.955412e-01
1.068000e+01,4.872055e-01
1.069000e+01,4.787949e-01
1.070000e+01,4.703112e-01
1.071000e+01,4.617566e-01
1.072000e+01,4.531327e-01
1.073000e+01,4.444415e-01
1.074000e+01,4.356847e-01
1.075000e+01,4.268640e-01
1.076000e+01,4.179810e-01
1.077000e+01,4.090372e-01
1.078000e+01,4.000340e-01
1.079000e+01,3.909728e-01
1.080000e+01,3.818548e-01
1.081000e+01,3.726811e-01
1.082000e+01,3.634530e-01
1.083000e+01,3.541714e-01
1.084000e+01,3.448373e-01
1.085000e+01,3.354517e-01
1.086000e+01,3.260154e-01
1.087000e+01,3.165295e-01
1.088000e+01,3.069948e-01
1.089000e+01,2.974123e-01
1.090000e+01,2.877829e-01
1.091000e+01,2.781078e-01
1.092000e+01,2.683881e-01
1.093000e+01,2.586248e-01
1.094000e+01,2.488193e-01
1.095000e+01,2.389730e-01
1.096000e+01,2.290872e-01
1.097000e+01,2.191636e-01
1.098000e+01,2.092038e-01
1.099000e+01,1.992096e-01
11,1.891828e-01
1.101000e+01,1.791254e-01
1.102000e+01,1.690393e-01
1.103000e+01,1.589267e-01
1.104000e+01,1.487898e-01
1.105000e+01,1.386306e-01
1.106000e+01,1.284513e-01
1.107000e+01,1.182543e-01
1.108000e+01,1.080418e-01
1.109000e+01,9.781579e-02
1.110000e+01,8.757859e-02
1.111000e+01,7.733229e-02
1.112000e+01,6.707892e-02
1.113000e+01,5.682048e-02
1.114000e+01,4.655887e-02
1.115000e+01,3.629590e-02
1.116000e+01,2.603330e-02
1.117000e+01,1.577270e-02
1.118000e+01,5.515651e-03
1.119000e+01,-4.736403e-03
1.120000e+01,-1.498209e-02
1.121000e+01,-2.522013e-02
1.122000e+01,-3.544930e-02
1.123000e+01,-4.566843e-02
1.124000e+01,-5.587641e-02
1.125000e+01,-6.607216e-02
1.126000e+01,-7.625461e-02
1.127000e+01,-8.642271e-02
1.128000e+01,-9.657538e-02
1.129000e+01,-1.067115e-01
1.130000e+01,-1.168300e-01
1.131000e+01,-1.269297e-01
1.132000e+01,-1.370093e-01
1.133000e+01,-1.470675e-01
1.134000e+01,-1.571029e-01
1.135000e+01,-1.671141e-01
1.136000e+01,-1.770996e-01
1.137000e+01,-1.870576e-01
1.138000e+01,-1.969864e-01
1.139000e+01,-2.068843e-01
1.140000e+01,-2.167494e-01
1.141000e+01,-2.265798e-01
1.142000e+01,-2.363734e-01
1.143000e+01,-2.461282e-01
1.144000e+01,-2.558422e-01
1.145000e+01,-2.655133e-01
1.146000e+01,-2.751394e-01
1.147000e+01,-2.847183e-01
1.148000e+01,-2.942482e-01
1.149000e+01,-3.037269e-01
1.150000e+01,-3.131525e-01
1.151000e+01,-3.225232e-01
1.152000e+01,-3.318370e-01
1.153000e+01,-3.410923e-01
1.154000e+01,-3.502875e-01
1.155000e+01,-3.594209e-01
1.156000e+01,-3.684912e-01
1.157000e+01,-3.774970e-01
1.158000e+01,-3.864370e-01
1.159000e+01,-3.953100e-01
1.160000e+01,-4.041150e-01
1.161000e+01,-4.128510e-01
1.162000e+01,-4.215170e-01
1.163000e+01,-4.301121e-01
1.164000e+01,-4.386355e-01
1.165000e+01,-4.470863e-01
1.166000e+01,-4.554639e-01
1.167000e+01,-4.637673e-01
1.168000e+01,-4.719957e-01
1.169000e+01,-4.801484e-01
1.170000e+01,-4.882244e-01
1.171000e+01,-4.962228e-01
1.172000e+01,-5.041427e-01
1.173000e+01,-5.119830e-01
1.174000e+01,-5.197427e-01
1.175000e+01,-5.274205e-01
1.176000e+01,-5.350153e-01
1.177000e+01,-5.425257e-01
1.178000e+01,-5.499503e-01
1.179000e+01,-5.572877e-01
1.180000e+01,-5.645364e-01
1.181000e+01,-5.716950e-01
1.182000e+01,-5.787617e-01
1.183000e+01,-5.857351e-01
1.184000e+01,-5.926136e-01
1.185000e+01,-5.993955e-01
1.186000e+01,-6.060793e-01
1.187000e+01,-6.126634e-01
1.188000e+01,-6.191463e-01
1.189000e+01,-6.255267e-01
1.190000e+01,-6.318031e-01
1.191000e+01,-6.379742e-01
1.192000e+01,-6.440388e-01
1.193000e+01,-6.499958e-01
1.194000e+01,-6.558442e-01
1.195000e+01,-6.615831e-01
1.196000e+01,-6.672116e-01
1.197000e+01,-6.727289e-01
1.198000e+01,-6.781346e-01
1.199000e+01,-6.834279e-01
12,-6.886085e-01
1.201000e+01,-6.936760e-01
1.202000e+01,-6.986300e-01
1.203000e+01,-7.034702e-01
1.204000e+01,-7.081963e-01
1.205000e+01,-7.128083e-01
1.206000e+01,-7.173057e-01
1.207000e+01,-7.216885e-01
1.208000e+01,-7.259563e-01
1.209000e+01,-7.301090e-01
1.210000e+01,-7.341462e-01
1.211000e+01,-7.380676e-01
1.212000e+01,-7.418728e-01
1.213000e+01,-7.455614e-01
1.214000e+01,-7.491329e-01
1.215000e+01,-7.525866e-01
1.216000e+01,-7.559221e-01
1.217000e+01,-7.591385e-01
1.218000e+01,-7.622353e-01
1.219000e+01,-7.652116e-01
1.220000e+01,-7.680666e-01
1.221000e+01,-7.707995e-01
1.222000e+01,-7.734093e-01
1.223000e+01,-7.758954e-01
1.224000e+01,-7.782568e-01
1.225000e+01,-7.804926e-01
1.226000e+01,-7.826022e-01
1.227000e+01,-7.845846e-01
1.228000e+01,-7.864394e-01
1.229000e+01,-7.881657e-01
1.230000e+01,-7.897631e-01
1.231000e+01,-7.912311e-01
1.232000e+01,-7.925694e-01
1.233000e+01,-7.937775e-01
1.234000e+01,-7.948555e-01
1.235000e+01,-7.958031e-01
1.236000e+01,-7.966203e-01
1.237000e+01,-7.973073e-01
1.238000e+01,-7.978643e-01
1.239000e+01,-7.982915e-01
1.240000e+01,-7.985892e-01
1.241000e+01,-7.987579e-01
1.242000e+01,-7.987980e-01
1.243000e+01,-7.987100e-01
1.244000e+01,-7.984944e-01
1.245000e+01,-7.981518e-01
1.246000e+01,-7.976826e-01
1.247000e+01,-7.970874e-01
1.248000e+01,-7.963667e-01
1.249000e+01,-7.955210e-01
1.250000e+01,-7.945507e-01
1.251000e+01,-7.934562e-01
1.252000e+01,-7.922379e-01
1.253000e+01,-7.908961e-01
1.254000e+01,-7.894309e-01
1.255000e+01,-7.878426e-01
1.256000e+01,-7.861314e-01
1.257000e+01,-7.842972e-01
1.258000e+01,-7.823402e-01
1.259000e+01,-7.802603e-01
1.260000e+01,-7.780576e-01
1.261000e+01,-7.757320e-01
1.262000e+01,-7.732834e-01
1.263000e+01,-7.707119e-01
1.264000e+01,-7.680174e-01
1.265000e+01,-7.652000e-01
1.266000e+01,-7.622597e-01
1.267000e+01,-7.591966e-01
1.268000e+01,-7.560109e-01
1.269000e+01,-7.527028e-01
1.270000e+01,-7.492727e-01
1.271000e+01,-7.457210e-01
1.272000e+01,-7.420481e-01
1.273000e+01,-7.382547e-01
1.274000e+01,-7.343413e-01
1.275000e+01,-7.303089e-01
1.276000e+01,-7.261581e-01
1.277000e+01,-7.218901e-01
1.278000e+01,-7.175057e-01
1.279000e+01,-7.130060e-01
1.280000e+01,-7.083923e-01
1.281000e+01,-7.036656e-01
1.282000e+01,-6.988271e-01
1.283000e+01,-6.938782e-01
1.284000e+01,-6.888200e-01
1.285000e+01,-6.836539e-01
1.286000e+01,-6.783810e-01
1.287000e+01,-6.730027e-01
1.288000e+01,-6.675201e-01
1.289000e+01,-6.619344e-01
1.290000e+01,-6.562466e-01
1.291000e+01,-6.504580e-01
1.292000e+01,-6.445695e-01
1.293000e+01,-6.385820e-01
1.294000e+01,-6.324966e-01
1.295000e+01,-6.263140e-01
1.296000e+01,-6.200351e-01
1.297000e+01,-6.136607e-01
1.298000e+01,-6.071914e-01
1.299000e+01,-6.006281e-01
13,-5.939713e-01
1.301000e+01,-5.872218e-01
1.302000e+01,-5.803802e-01
1.303000e+01,-5.734473e-01
1.304000e+01,-5.664238e-01
1.305000e+01,-5.593103e-01
1.306000e+01,-5.521077e-01
1.307000e+01,-5.448169e-01
1.308000e+01,-5.374386e-01
1.309000e+01,-5.299740e-01
1.310000e+01,-5.224240e-01
1.311000e+01,-5.147898e-01
1.312000e+01,-5.070726e-01
1.313000e+01,-4.992736e-01
1.314000e+01,-4.913942e-01
1.315000e+01,-4.834358e-01
1.316000e+01,-4.754000e-01
1.317000e+01,-4.672883e-01
1.318000e+01,-4.591024e-01
1.319000e+01,-4.508439e-01
1.320000e+01,-4.425146e-01
1.321000e+01,-4.341162e-01
1.322000e+01,-4.256505e-01
1.323000e+01,-4.171193e-01
1.324000e+01,-4.085244e-01
1.325000e+01,-3.998674e-01
1.326000e+01,-3.911503e-01
1.327000e+01,-3.823746e-01
1.328000e+01,-3.735421e-01
1.329000e+01,-3.646544e-01
1.330000e+01,-3.557130e-01
1.331000e+01,-3.467195e-01
1.332000e+01,-3.376754e-01
1.333000e+01,-3.285820e-01
1.334000e+01,-3.194408e-01
1.335000e+01,-3.102529e-01
1.336000e+01,-3.010197e-01
1.337000e+01,-2.917424e-01
1.338000e+01,-2.824221e-01
1.339000e+01,-2.730600e-01
1.340000e+01,-2.636571e-01
1.341000e+01,-2.542147e-01
1.342000e+01,-2.447339e-01
1.343000e+01,-2.352157e-01
1.344000e+01,-2.256613e-01
1.345000e+01,-2.160720e-01
1.346000e+01,-2.064488e-01
1.347000e+01,-1.967932e-01
1.348000e+01,-1.871064e-01
1.349000e+01,-1.773899e-01
1.350000e+01,-1.676450e-01
1.351000e+01,-1.578733e-01
1.352000e+01,-1.480764e-01
1.353000e+01,-1.382559e-01
1.354000e+01,-1.284135e-01
1.355000e+01,-1.185511e-01
1.356000e+01,-1.086704e-01
1.357000e+01,-9.877328e-02
1.358000e+01,-8.886174e-02
1.359000e+01,-7.893768e-02
1.360000e+01,-6.900307e-02
1.361000e+01,-5.905990e-02
1.362000e+01,-4.911013e-02
1.363000e+01,-3.915575e-02
1.364000e+01,-2.919870e-02
1.365000e+01,-1.924091e-02
1.366000e+01,-9.284256e-03
1.367000e+01,6.694201e-04
1.368000e+01,1.061833e-02
1.369000e+01,2.056074e-02
1.370000e+01,3.049499e-02
1.371000e+01,4.041946e-02
1.372000e+01,5.033261e-02
1.373000e+01,6.023296e-02
1.374000e+01,7.011908e-02
1.375000e+01,7.998962e-02
1.376000e+01,8.984325e-02
1.377000e+01,9.967870e-02
1.378000e+01,1.094947e-01
1.379000e+01,1.192901e-01
1.380000e+01,1.290637e-01
1.381000e+01,1.388143e-01
1.382000e+01,1.485407e-01
1.383000e+01,1.582418e-01
1.384000e+01,1.679162e-01
1.385000e+01,1.775629e-01
1.386000e+01,1.871804e-01
1.387000e+01,1.967676e-01
1.388000e+01,2.063230e-01
1.389000e+01,2.158452e-01
1.390000e+01,2.253328e-01
1.391000e+01,2.347843e-01
1.392000e+01,2.441980e-01
1.393000e+01,2.535724e-01
1.394000e+01,2.629058e-01
1.395000e+01,2.721966e-01
1.396000e+01,2.814428e-01
1.397000e+01,2.906429e-01
1.398000e+01,2.997950e-01
1.399000e+01,3.088972e-01
14,3.179478e-01
1.401000e+01,3.269450e-01
1.402000e+01,3.358870e-01
1.403000e+01,3.447720e-01
1.404000e+01,3.535984e-01
1.405000e+01,3.623644e-01
1.406000e+01,3.710684e-01
1.407000e+01,3.797089e-01
1.408000e+01,3.882843e-01
1.409000e+01,3.967933e-01
1.410000e+01,4.052343e-01
1.411000e+01,4.136063e-01
1.412000e+01,4.219078e-01
1.413000e+01,4.301377e-01
1.414000e+01,4.382950e-01
1.415000e+01,4.463785e-01
1.416000e+01,4.543873e-01
1.417000e+01,4.623205e-01
1.418000e+01,4.701770e-01
1.419000e+01,4.779560e-01
1.420000e+01,4.856567e-01
1.421000e+01,4.932782e-01
1.422000e+01,5.008196e-01
1.423000e+01,5.082800e-01
1.424000e+01,5.156586e-01
1.425000e+01,5.229545e-01
1.426000e+01,5.301667e-01
1.427000e+01,5.372943e-01
1.428000e+01,5.443362e-01
1.429000e+01,5.512914e-01
1.430000e+01,5.581589e-01
1.431000e+01,5.649374e-01
1.432000e+01,5.716259e-01
1.433000e+01,5.782230e-01
1.434000e+01,5.847277e-01
1.435000e+01,5.911386e-01
1.436000e+01,5.974544e-01
1.437000e+01,6.036738e-01
1.438000e+01,6.097956e-01
1.439000e+01,6.158185e-01
1.440000e+01,6.217411e-01
1.441000e+01,6.275622e-01
1.442000e+01,6.332805e-01
1.443000e+01,6.388950e-01
1.444000e+01,6.444044e-01
1.445000e+01,6.498077e-01
1.446000e+01,6.551039e-01
1.447000e+01,6.602919e-01
1.448000e+01,6.653709e-01
1.449000e+01,6.703402e-01
1.450000e+01,6.751988e-01
1.451000e+01,6.799462e-01
1.452000e+01,6.845817e-01
1.453000e+01,6.891049e-01
1.454000e+01,6.935152e-01
1.455000e+01,6.978122e-01
1.456000e+01,7.019956e-01
1.457000e+01,7.060649e-01
1.458000e+01,7.100200e-01
1.459000e+01,7.138605e-01
1.460000e+01,7.175861e-01
1.461000e+01,7.211968e-01
1.462000e+01,7.246921e-01
1.463000e+01,7.280718e-01
1.464000e+01,7.313357e-01
1.465000e+01,7.344835e-01
1.466000e+01,7.375148e-01
1.467000e+01,7.404294e-01
1.468000e+01,7.432268e-01
1.469000e+01,7.459067e-01
1.470000e+01,7.484686e-01
1.471000e+01,7.509120e-01
1.472000e+01,7.532364e-01
1.473000e+01,7.554413e-01
1.474000e+01,7.575262e-01
1.475000e+01,7.594904e-01
1.476000e+01,7.613335e-01
1.477000e+01,7.630548e-01
1.478000e+01,7.646538e-01
1.479000e+01,7.661299e-01
1.480000e+01,7.674826e-01
1.481000e+01,7.687115e-01
1.482000e+01,7.698160e-01
1.483000e+01,7.707958e-01
1.484000e+01,7.716505e-01
1.485000e+01,7.723798e-01
1.486000e+01,7.729836e-01
1.487000e+01,7.734617e-01
1.488000e+01,7.738139e-01
1.489000e+01,7.740403e-01
1.490000e+01,7.741409e-01
1.491000e+01,7.741159e-01
1.492000e+01,7.739654e-01
1.493000e+01,7.736898e-01
1.494000e+01,7.732892e-01
1.495000e+01,7.727641e-01
1.496000e+01,7.721149e-01
1.497000e+01,7.713420e-01
1.498000e+01,7.704459e-01
1.499000e+01,7.694270e-01
15,7.682859e-01
1.501000e+01,7.670231e-01
1.502000e+01,7.656390e-01
1.503000e+01,7.641342e-01
1.504000e+01,7.625091e-01
1.505000e+01,7.607641e-01
1.506000e+01,7.588997e-01
1.507000e+01,7.569163e-01
1.508000e+01,7.548142e-01
1.509000e+01,7.525938e-01
1.510000e+01,7.502554e-01
1.511000e+01,7.477993e-01
1.512000e+01,7.452256e-01
1.513000e+01,7.425347e-01
1.514000e+01,7.397267e-01
1.515000e+01,7.368019e-01
1.516000e+01,7.337605e-01
1.517000e+01,7.306027e-01
1.518000e+01,7.273288e-01
1.519000e+01,7.239389e-01
1.520000e+01,7.204334e-01
1.521000e+01,7.168126e-01
1.522000e+01,7.130768e-01
1.523000e+01,7.092265e-01
1.524000e+01,7.052622e-01
1.525000e+01,7.011843e-01
1.526000e+01,6.969935e-01
1.527000e+01,6.926904e-01
1.528000e+01,6.882758e-01
1.529000e+01,6.837503e-01
1.530000e+01,6.791150e-01
1.531000e+01,6.743706e-01
1.532000e+01,6.695182e-01
1.533000e+01,6.645588e-01
1.534000e+01,6.594934e-01
1.535000e+01,6.543231e-01
1.536000e+01,6.490491e-01
1.537000e+01,6.436726e-01
1.538000e+01,6.381947e-01
1.539000e+01,6.326166e-01
1.540000e+01,6.269394e-01
1.541000e+01,6.211645e-01
1.542000e+01,6.152929e-01
1.543000e+01,6.093258e-01
1.544000e+01,6.032644e-01
1.545000e+01,5.971097e-01
1.546000e+01,5.908628e-01
1.547000e+01,5.845248e-01
1.548000e+01,5.780966e-01
1.549000e+01,5.715793e-01
1.550000e+01,5.649738e-01
1.551000e+01,5.582811e-01
1.552000e+01,5.515020e-01
1.553000e+01,5.446374e-01
1.554000e+01,5.376882e-01
1.555000e+01,5.306553e-01
1.556000e+01,5.235395e-01
1.557000e+01,5.163417e-01
1.558000e+01,5.090627e-01
1.559000e+01,5.017036e-01
1.560000e+01,4.942653e-01
1.561000e+01,4.867487e-01
1.562000e+01,4.791548e-01
1.563000e+01,4.714847e-01
1.564000e+01,4.637395e-01
1.565000e+01,4.559205e-01
1.566000e+01,4.480287e-01
1.567000e+01,4.400656e-01
1.568000e+01,4.320323e-01
1.569000e+01,4.239304e-01
1.570000e+01,4.157613e-01
1.571000e+01,4.075263e-01
1.572000e+01,3.992272e-01
1.573000e+01,3.908654e-01
1.574000e+01,3.824426e-01
1.575000e+01,3.739603e-01
1.576000e+01,3.654202e-01
1.577000e+01,3.568241e-01
1.578000e+01,3.481734e-01
1.579000e+01,3.394700e-01
1.580000e+01,3.307153e-01
1.581000e+01,3.219112e-01
1.582000e+01,3.130591e-01
1.583000e+01,3.041606e-01
1.584000e+01,2.952174e-01
1.585000e+01,2.862308e-01
1.586000e+01,2.772024e-01
1.587000e+01,2.681337e-01
1.588000e+01,2.590259e-01
1.589000e+01,2.498805e-01
1.590000e+01,2.406989e-01
1.591000e+01,2.314822e-01
1.592000e+01,2.222319e-01
1.593000e+01,2.129491e-01
1.594000e+01,2.036351e-01
1.595000e+01,1.942911e-01
1.596000e+01,1.849185e-01
1.597000e+01,1.755183e-01
1.598000e+01,1.660919e-01
1.599000e+01,1.566405e-01
16,1.471655e-01
1.601000e+01,1.376682e-01
1.602000e+01,1.281498e-01
1.603000e+01,1.186119e-01
1.604000e+01,1.090559e-01
1.605000e+01,9.948320e-02
1.606000e+01,8.989538e-02
1.607000e+01,8.029400e-02
1.608000e+01,7.068068e-02
1.609000e+01,6.105708e-02
1.610000e+01,5.142489e-02
1.611000e+01,4.178582e-02
1.612000e+01,3.214165e-02
1.613000e+01,2.249413e-02
1.614000e+01,1.284505e-02
1.615000e+01,3.196233e-03
1.616000e+01,-6.450539e-03
1.617000e+01,-1.609346e-02
1.618000e+01,-2.573076e-02
1.619000e+01,-3.536065e-02
1.620000e+01,-4.498140e-02
1.621000e+01,-5.459129e-02
1.622000e+01,-6.418865e-02
1.623000e+01,-7.377183e-02
1.624000e+01,-8.333923e-02
1.625000e+01,-9.288929e-02
1.626000e+01,-1.024205e-01
1.627000e+01,-1.119314e-01
1.628000e+01,-1.214206e-01
1.629000e+01,-1.308866e-01
1.630000e+01,-1.403281e-01
1.631000e+01,-1.497439e-01
1.632000e+01,-1.591326e-01
1.633000e+01,-1.684929e-01
1.634000e+01,-1.778236e-01
1.635000e+01,-1.871235e-01
1.636000e+01,-1.963913e-01
1.637000e+01,-2.056259e-01
1.638000e+01,-2.148259e-01
1.639000e+01,-2.239901e-01
1.640000e+01,-2.331173e-01
1.641000e+01,-2.422061e-01
1.642000e+01,-2.512553e-01
1.643000e+01,-2.602634e-01
1.644000e+01,-2.692292e-01
1.645000e+01,-2.781512e-01
1.646000e+01,-2.870279e-01
1.647000e+01,-2.958579e-01
1.648000e+01,-3.046397e-01
1.649000e+01,-3.133718e-01
1.650000e+01,-3.220526e-01
1.651000e+01,-3.306804e-01
1.652000e+01,-3.392539e-01
1.653000e+01,-3.477713e-01
1.654000e+01,-3.562311e-01
1.655000e+01,-3.646317e-01
1.656000e+01,-3.729715e-01
1.657000e+01,-3.812490e-01
1.658000e+01,-3.894627e-01
1.659000e+01,-3.976110e-01
1.660000e+01,-4.056925e-01
1.661000e+01,-4.137059e-01
1.662000e+01,-4.216496e-01
1.663000e+01,-4.295224e-01
1.664000e+01,-4.373231e-01
1.665000e+01,-4.450503e-01
1.666000e+01,-4.527029e-01
1.667000e+01,-4.602799e-01
1.668000e+01,-4.677800e-01
1.669000e+01,-4.752024e-01
1.670000e+01,-4.825459e-01
1.671000e+01,-4.898096e-01
1.672000e+01,-4.969926e-01
1.673000e+01,-5.040940e-01
1.674000e+01,-5.111129e-01
1.675000e+01,-5.180485e-01
1.676000e+01,-5.248999e-01
1.677000e+01,-5.316662e-01
1.678000e+01,-5.383465e-01
1.679000e+01,-5.449401e-01
1.680000e+01,-5.514459e-01
1.681000e+01,-5.578632e-01
1.682000e+01,-5.641911e-01
1.683000e+01,-5.704285e-01
1.684000e+01,-5.765745e-01
1.685000e+01,-5.826281e-01
1.686000e+01,-5.885884e-01
1.687000e+01,-5.944543e-01
1.688000e+01,-6.002248e-01
1.689000e+01,-6.058988e-01
1.690000e+01,-6.114753e-01
1.691000e+01,-6.169532e-01
1.692000e+01,-6.223314e-01
1.693000e+01,-6.276089e-01
1.694000e+01,-6.327846e-01
1.695000e+01,-6.378576e-01
1.696000e+01,-6.428267e-01
1.697000e+01,-6.476911e-01
1.698000e+01,-6.524497e-01
1.699000e+01,-6.571017e-01
17,-6.616463e-01
1.701000e+01,-6.660826e-01
1.702000e+01,-6.704099e-01
