t1sc,d1sc
1.151000e+01,-3.843148e-01
1.152000e+01,-3.870386e-01
1.153000e+01,-3.896914e-01
1.154000e+01,-3.922739e-01
1.155000e+01,-3.947865e-01
1.156000e+01,-3.972302e-01
1.157000e+01,-3.996058e-01
1.158000e+01,-4.019143e-01
1.159000e+01,-4.041570e-01
1.160000e+01,-4.063348e-01
1.161000e+01,-4.084491e-01
1.162000e+01,-4.105008e-01
1.163000e+01,-4.124910e-01
1.164000e+01,-4.144205e-01
1.165000e+01,-4.162902e-01
1.166000e+01,-4.181006e-01
1.167000e+01,-4.198522e-01
1.168000e+01,-4.215450e-01
1.169000e+01,-4.231790e-01
1.170000e+01,-4.247541e-01
1.171000e+01,-4.262697e-01
1.172000e+01,-4.277250e-01
1.173000e+01,-4.291192e-01
1.174000e+01,-4.304512e-01
1.175000e+01,-4.317198e-01
1.176000e+01,-4.329235e-01
1.177000e+01,-4.340608e-01
1.178000e+01,-4.351303e-01
1.179000e+01,-4.361303e-01
1.180000e+01,-4.370592e-01
1.181000e+01,-4.379155e-01
1.182000e+01,-4.386977e-01
1.183000e+01,-4.394046e-01
1.184000e+01,-4.400348e-01
1.185000e+01,-4.405874e-01
1.186000e+01,-4.410616e-01
1.187000e+01,-4.414566e-01
1.188000e+01,-4.417723e-01
1.189000e+01,-4.420083e-01
1.190000e+01,-4.421648e-01
1.191000e+01,-4.422422e-01
1.192000e+01,-4.422410e-01
1.193000e+01,-4.421619e-01
1.194000e+01,-4.420060e-01
1.195000e+01,-4.417744e-01
1.196000e+01,-4.414683e-01
1.197000e+01,-4.410891e-01
1.198000e+01,-4.406383e-01
1.199000e+01,-4.401173e-01
12,-4.395277e-01
1.201000e+01,-4.388708e-01
1.202000e+01,-4.381481e-01
1.203000e+01,-4.373609e-01
1.204000e+01,-4.365103e-01
1.205000e+01,-4.355973e-01
1.206000e+01,-4.346227e-01
1.207000e+01,-4.335871e-01
1.208000e+01,-4.324910e-01
1.209000e+01,-4.313345e-01
1.210000e+01,-4.301176e-01
1.211000e+01,-4.288402e-01
1.212000e+01,-4.275019e-01
1.213000e+01,-4.261019e-01
1.214000e+01,-4.246397e-01
1.215000e+01,-4.231144e-01
1.216000e+01,-4.215250e-01
1.217000e+01,-4.198704e-01
1.218000e+01,-4.181497e-01
1.219000e+01,-4.163617e-01
1.220000e+01,-4.145054e-01
1.221000e+01,-4.125799e-01
1.222000e+01,-4.105843e-01
1.223000e+01,-4.085180e-01
1.224000e+01,-4.063802e-01
1.225000e+01,-4.041708e-01
1.226000e+01,-4.018894e-01
1.227000e+01,-3.995361e-01
1.228000e+01,-3.971112e-01
1.229000e+01,-3.946152e-01
1.230000e+01,-3.920487e-01
1.231000e+01,-3.894128e-01
1.232000e+01,-3.867084e-01
1.233000e+01,-3.839370e-01
1.234000e+01,-3.810999e-01
1.235000e+01,-3.781988e-01
1.236000e+01,-3.752354e-01
1.237000e+01,-3.722114e-01
1.238000e+01,-3.691287e-01
1.239000e+01,-3.659890e-01
1.240000e+01,-3.627942e-01
1.241000e+01,-3.595459e-01
1.242000e+01,-3.562458e-01
1.243000e+01,-3.528955e-01
1.244000e+01,-3.494962e-01
1.245000e+01,-3.460491e-01
1.246000e+01,-3.425553e-01
1.247000e+01,-3.390156e-01
1.248000e+01,-3.354307e-01
1.249000e+01,-3.318008e-01
1.250000e+01,-3.281263e-01
1.251000e+01,-3.244072e-01
1.252000e+01,-3.206434e-01
1.253000e+01,-3.168345e-01
1.254000e+01,-3.129803e-01
1.255000e+01,-3.090801e-01
1.256000e+01,-3.051335e-01
1.257000e+01,-3.011397e-01
1.258000e+01,-2.970982e-01
1.259000e+01,-2.930084e-01
1.260000e+01,-2.888697e-01
1.261000e+01,-2.846817e-01
1.262000e+01,-2.804441e-01
1.263000e+01,-2.761566e-01
1.264000e+01,-2.718194e-01
1.265000e+01,-2.674325e-01
1.266000e+01,-2.629962e-01
1.267000e+01,-2.585112e-01
1.268000e+01,-2.539783e-01
1.269000e+01,-2.493983e-01
1.270000e+01,-2.447726e-01
1.271000e+01,-2.401024e-01
1.272000e+01,-2.353893e-01
1.273000e+01,-2.306351e-01
1.274000e+01,-2.258414e-01
1.275000e+01,-2.210102e-01
1.276000e+01,-2.161435e-01
1.277000e+01,-2.112433e-01
1.278000e+01,-2.063116e-01
1.279000e+01,-2.013505e-01
1.280000e+01,-1.963618e-01
1.281000e+01,-1.913474e-01
1.282000e+01,-1.863091e-01
1.283000e+01,-1.812483e-01
1.284000e+01,-1.761667e-01
1.285000e+01,-1.710654e-01
1.286000e+01,-1.659455e-01
1.287000e+01,-1.608079e-01
1.288000e+01,-1.556533e-01
1.289000e+01,-1.504822e-01
1.290000e+01,-1.452950e-01
1.291000e+01,-1.400918e-01
1.292000e+01,-1.348727e-01
1.293000e+01,-1.296375e-01
1.294000e+01,-1.243860e-01
1.295000e+01,-1.191179e-01
1.296000e+01,-1.138329e-01
1.297000e+01,-1.085307e-01
1.298000e+01,-1.032110e-01
1.299000e+01,-9.787337e-02
13,-9.251771e-02
1.301000e+01,-8.714390e-02
1.302000e+01,-8.175195e-02
1.303000e+01,-7.634204e-02
1.304000e+01,-7.091451e-02
1.305000e+01,-6.546987e-02
1.306000e+01,-6.000882e-02
1.307000e+01,-5.453226e-02
1.308000e+01,-4.904127e-02
1.309000e+01,-4.353711e-02
1.310000e+01,-3.802123e-02
1.311000e+01,-3.249522e-02
1.312000e+01,-2.696082e-02
1.313000e+01,-2.141988e-02
1.314000e+01,-1.587434e-02
1.315000e+01,-1.032621e-02
1.316000e+01,-4.777515e-03
1.317000e+01,7.696882e-04
1.318000e+01,6.313388e-03
1.319000e+01,1.185162e-02
1.320000e+01,1.738252e-02
1.321000e+01,2.290430e-02
1.322000e+01,2.841533e-02
1.323000e+01,3.391413e-02
1.324000e+01,3.939937e-02
1.325000e+01,4.486990e-02
1.326000e+01,5.032478e-02
1.327000e+01,5.576322e-02
1.328000e+01,6.118463e-02
1.329000e+01,6.658859e-02
1.330000e+01,7.197485e-02
1.331000e+01,7.734330e-02
1.332000e+01,8.269396e-02
1.333000e+01,8.802695e-02
1.334000e+01,9.334248e-02
1.335000e+01,9.864079e-02
1.336000e+01,1.039222e-01
1.337000e+01,1.091869e-01
1.338000e+01,1.144352e-01
1.339000e+01,1.196672e-01
1.340000e+01,1.248831e-01
1.341000e+01,1.300828e-01
1.342000e+01,1.352661e-01
1.343000e+01,1.404328e-01
1.344000e+01,1.455825e-01
1.345000e+01,1.507143e-01
1.346000e+01,1.558277e-01
1.347000e+01,1.609215e-01
1.348000e+01,1.659946e-01
1.349000e+01,1.710458e-01
1.350000e+01,1.760735e-01
1.351000e+01,1.810762e-01
1.352000e+01,1.860523e-01
1.353000e+01,1.909999e-01
1.354000e+01,1.959172e-01
1.355000e+01,2.008023e-01
1.356000e+01,2.056535e-01
1.357000e+01,2.104688e-01
1.358000e+01,2.152466e-01
1.359000e+01,2.199850e-01
1.360000e+01,2.246825e-01
1.361000e+01,2.293376e-01
1.362000e+01,2.339490e-01
1.363000e+01,2.385156e-01
1.364000e+01,2.430362e-01
1.365000e+01,2.475102e-01
1.366000e+01,2.519369e-01
1.367000e+01,2.563158e-01
1.368000e+01,2.606466e-01
1.369000e+01,2.649291e-01
1.370000e+01,2.691635e-01
1.371000e+01,2.733498e-01
1.372000e+01,2.774883e-01
1.373000e+01,2.815793e-01
1.374000e+01,2.856232e-01
1.375000e+01,2.896205e-01
1.376000e+01,2.935714e-01
1.377000e+01,2.974765e-01
1.378000e+01,3.013361e-01
1.379000e+01,3.051504e-01
1.380000e+01,3.089196e-01
1.381000e+01,3.126438e-01
1.382000e+01,3.163229e-01
1.383000e+01,3.199567e-01
1.384000e+01,3.235448e-01
1.385000e+01,3.270868e-01
1.386000e+01,3.305818e-01
1.387000e+01,3.340291e-01
1.388000e+01,3.374276e-01
1.389000e+01,3.407764e-01
1.390000e+01,3.440740e-01
1.391000e+01,3.473192e-01
1.392000e+01,3.505106e-01
1.393000e+01,3.536467e-01
1.394000e+01,3.567259e-01
1.395000e+01,3.597469e-01
1.396000e+01,3.627081e-01
1.397000e+01,3.656081e-01
1.398000e+01,3.684455e-01
1.399000e+01,3.712192e-01
14,3.739279e-01
1.401000e+01,3.765708e-01
1.402000e+01,3.791468e-01
1.403000e+01,3.816555e-01
1.404000e+01,3.840962e-01
1.405000e+01,3.864686e-01
1.406000e+01,3.887725e-01
1.407000e+01,3.910081e-01
1.408000e+01,3.931753e-01
1.409000e+01,3.952746e-01
1.410000e+01,3.973063e-01
1.411000e+01,3.992709e-01
1.412000e+01,4.011691e-01
1.413000e+01,4.030016e-01
1.414000e+01,4.047690e-01
1.415000e+01,4.064721e-01
1.416000e+01,4.081115e-01
1.417000e+01,4.096881e-01
1.418000e+01,4.112022e-01
1.419000e+01,4.126545e-01
1.420000e+01,4.140454e-01
1.421000e+01,4.153751e-01
1.422000e+01,4.166439e-01
1.423000e+01,4.178517e-01
1.424000e+01,4.189985e-01
1.425000e+01,4.200839e-01
1.426000e+01,4.211075e-01
1.427000e+01,4.220688e-01
1.428000e+01,4.229671e-01
1.429000e+01,4.238017e-01
1.430000e+01,4.245716e-01
1.431000e+01,4.252759e-01
1.432000e+01,4.259136e-01
1.433000e+01,4.264837e-01
1.434000e+01,4.269851e-01
1.435000e+01,4.274169e-01
1.436000e+01,4.277780e-01
1.437000e+01,4.280675e-01
1.438000e+01,4.282848e-01
1.439000e+01,4.284290e-01
1.440000e+01,4.284997e-01
1.441000e+01,4.284963e-01
1.442000e+01,4.284187e-01
1.443000e+01,4.282666e-01
1.444000e+01,4.280403e-01
1.445000e+01,4.277399e-01
1.446000e+01,4.273657e-01
1.447000e+01,4.269183e-01
1.448000e+01,4.263984e-01
1.449000e+01,4.258068e-01
1.450000e+01,4.251442e-01
1.451000e+01,4.244118e-01
1.452000e+01,4.236105e-01
1.453000e+01,4.227414e-01
1.454000e+01,4.218056e-01
1.455000e+01,4.208041e-01
1.456000e+01,4.197380e-01
1.457000e+01,4.186083e-01
1.458000e+01,4.174159e-01
1.459000e+01,4.161616e-01
1.460000e+01,4.148461e-01
1.461000e+01,4.134700e-01
1.462000e+01,4.120337e-01
1.463000e+01,4.105376e-01
1.464000e+01,4.089818e-01
1.465000e+01,4.073664e-01
1.466000e+01,4.056913e-01
1.467000e+01,4.039562e-01
1.468000e+01,4.021610e-01
1.469000e+01,4.003051e-01
1.470000e+01,3.983881e-01
1.471000e+01,3.964096e-01
1.472000e+01,3.943688e-01
1.473000e+01,3.922654e-01
1.474000e+01,3.900987e-01
1.475000e+01,3.878682e-01
1.476000e+01,3.855735e-01
1.477000e+01,3.832143e-01
1.478000e+01,3.807902e-01
1.479000e+01,3.783013e-01
1.480000e+01,3.757473e-01
1.481000e+01,3.731286e-01
1.482000e+01,3.704454e-01
1.483000e+01,3.676980e-01
1.484000e+01,3.648872e-01
1.485000e+01,3.620136e-01
1.486000e+01,3.590781e-01
1.487000e+01,3.560817e-01
1.488000e+01,3.530256e-01
1.489000e+01,3.499110e-01
1.490000e+01,3.467391e-01
1.491000e+01,3.435113e-01
1.492000e+01,3.402291e-01
1.493000e+01,3.368938e-01
1.494000e+01,3.335068e-01
1.495000e+01,3.300695e-01
1.496000e+01,3.265832e-01
1.497000e+01,3.230492e-01
1.498000e+01,3.194687e-01
1.499000e+01,3.158426e-01
15,3.121720e-01
1.501000e+01,3.084576e-01
1.502000e+01,3.047002e-01
1.503000e+01,3.009003e-01
1.504000e+01,2.970584e-01
1.505000e+01,2.931747e-01
1.506000e+01,2.892494e-01
1.507000e+01,2.852826e-01
1.508000e+01,2.812744e-01
1.509000e+01,2.772246e-01
1.510000e+01,2.731332e-01
1.511000e+01,2.689999e-01
1.512000e+01,2.648246e-01
1.513000e+01,2.606072e-01
1.514000e+01,2.563474e-01
1.515000e+01,2.520453e-01
1.516000e+01,2.477007e-01
1.517000e+01,2.433139e-01
1.518000e+01,2.388850e-01
1.519000e+01,2.344143e-01
1.520000e+01,2.299022e-01
1.521000e+01,2.253493e-01
1.522000e+01,2.207564e-01
1.523000e+01,2.161242e-01
1.524000e+01,2.114538e-01
1.525000e+01,2.067463e-01
1.526000e+01,2.020029e-01
1.527000e+01,1.972250e-01
1.528000e+01,1.924139e-01
1.529000e+01,1.875713e-01
1.530000e+01,1.826986e-01
1.531000e+01,1.777975e-01
1.532000e+01,1.728695e-01
1.533000e+01,1.679164e-01
1.534000e+01,1.629395e-01
1.535000e+01,1.579406e-01
1.536000e+01,1.529210e-01
1.537000e+01,1.478820e-01
1.538000e+01,1.428251e-01
1.539000e+01,1.377512e-01
1.540000e+01,1.326616e-01
1.541000e+01,1.275570e-01
1.542000e+01,1.224383e-01
1.543000e+01,1.173062e-01
1.544000e+01,1.121611e-01
1.545000e+01,1.070035e-01
1.546000e+01,1.018338e-01
1.547000e+01,9.665219e-02
1.548000e+01,9.145878e-02
1.549000e+01,8.625370e-02
1.550000e+01,8.103703e-02
1.551000e+01,7.580880e-02
1.552000e+01,7.056907e-02
1.553000e+01,6.531791e-02
1.554000e+01,6.005542e-02
1.555000e+01,5.478179e-02
1.556000e+01,4.949726e-02
1.557000e+01,4.420217e-02
1.558000e+01,3.889699e-02
1.559000e+01,3.358226e-02
1.560000e+01,2.825868e-02
1.561000e+01,2.292706e-02
1.562000e+01,1.758833e-02
1.563000e+01,1.224356e-02
1.564000e+01,6.893928e-03
1.565000e+01,1.540716e-03
1.566000e+01,-3.814687e-03
1.567000e+01,-9.170815e-03
1.568000e+01,-1.452613e-02
1.569000e+01,-1.987905e-02
1.570000e+01,-2.522797e-02
1.571000e+01,-3.057125e-02
1.572000e+01,-3.590729e-02
1.573000e+01,-4.123450e-02
1.574000e+01,-4.655135e-02
1.575000e+01,-5.185637e-02
1.576000e+01,-5.714817e-02
1.577000e+01,-6.242545e-02
1.578000e+01,-6.768705e-02
1.579000e+01,-7.293189e-02
1.580000e+01,-7.815903e-02
1.581000e+01,-8.336765e-02
1.582000e+01,-8.855704e-02
1.583000e+01,-9.372664e-02
1.584000e+01,-9.887598e-02
1.585000e+01,-1.040047e-01
1.586000e+01,-1.091125e-01
1.587000e+01,-1.141993e-01
1.588000e+01,-1.192649e-01
1.589000e+01,-1.243091e-01
1.590000e+01,-1.293320e-01
1.591000e+01,-1.343335e-01
1.592000e+01,-1.393136e-01
1.593000e+01,-1.442720e-01
1.594000e+01,-1.492088e-01
1.595000e+01,-1.541236e-01
1.596000e+01,-1.590162e-01
1.597000e+01,-1.638861e-01
1.598000e+01,-1.687330e-01
1.599000e+01,-1.735562e-01
16,-1.783549e-01
1.601000e+01,-1.831285e-01
1.602000e+01,-1.878758e-01
1.603000e+01,-1.925960e-01
1.604000e+01,-1.972878e-01
1.605000e+01,-2.019500e-01
1.606000e+01,-2.065814e-01
1.607000e+01,-2.111805e-01
1.608000e+01,-2.157460e-01
1.609000e+01,-2.202765e-01
1.610000e+01,-2.247704e-01
1.611000e+01,-2.292264e-01
1.612000e+01,-2.336430e-01
1.613000e+01,-2.380190e-01
1.614000e+01,-2.423530e-01
1.615000e+01,-2.466439e-01
1.616000e+01,-2.508905e-01
1.617000e+01,-2.550918e-01
1.618000e+01,-2.592470e-01
1.619000e+01,-2.633552e-01
1.620000e+01,-2.674158e-01
1.621000e+01,-2.714284e-01
1.622000e+01,-2.753923e-01
1.623000e+01,-2.793075e-01
1.624000e+01,-2.831737e-01
1.625000e+01,-2.869907e-01
1.626000e+01,-2.907586e-01
1.627000e+01,-2.944773e-01
1.628000e+01,-2.981471e-01
1.629000e+01,-3.017680e-01
1.630000e+01,-3.053400e-01
1.631000e+01,-3.088635e-01
1.632000e+01,-3.123384e-01
1.633000e+01,-3.157649e-01
1.634000e+01,-3.191429e-01
1.635000e+01,-3.224723e-01
1.636000e+01,-3.257532e-01
1.637000e+01,-3.289851e-01
1.638000e+01,-3.321678e-01
1.639000e+01,-3.353009e-01
1.640000e+01,-3.383838e-01
1.641000e+01,-3.414158e-01
1.642000e+01,-3.443964e-01
1.643000e+01,-3.473246e-01
1.644000e+01,-3.501995e-01
1.645000e+01,-3.530203e-01
1.646000e+01,-3.557858e-01
1.647000e+01,-3.584950e-01
1.648000e+01,-3.611468e-01
1.649000e+01,-3.637402e-01
1.650000e+01,-3.662740e-01
1.651000e+01,-3.687473e-01
1.652000e+01,-3.711589e-01
1.653000e+01,-3.735081e-01
1.654000e+01,-3.757939e-01
1.655000e+01,-3.780155e-01
1.656000e+01,-3.801724e-01
1.657000e+01,-3.822638e-01
1.658000e+01,-3.842895e-01
1.659000e+01,-3.862490e-01
1.660000e+01,-3.881422e-01
1.661000e+01,-3.899689e-01
1.662000e+01,-3.917292e-01
1.663000e+01,-3.934232e-01
1.664000e+01,-3.950510e-01
1.665000e+01,-3.966131e-01
1.666000e+01,-3.981097e-01
1.667000e+01,-3.995412e-01
1.668000e+01,-4.009081e-01
1.669000e+01,-4.022108e-01
1.670000e+01,-4.034498e-01
1.671000e+01,-4.046255e-01
1.672000e+01,-4.057384e-01
1.673000e+01,-4.067887e-01
1.674000e+01,-4.077768e-01
1.675000e+01,-4.087030e-01
1.676000e+01,-4.095673e-01
1.677000e+01,-4.103698e-01
1.678000e+01,-4.111105e-01
1.679000e+01,-4.117892e-01
1.680000e+01,-4.124058e-01
1.681000e+01,-4.129599e-01
1.682000e+01,-4.134512e-01
1.683000e+01,-4.138791e-01
1.684000e+01,-4.142432e-01
1.685000e+01,-4.145428e-01
1.686000e+01,-4.147774e-01
1.687000e+01,-4.149462e-01
1.688000e+01,-4.150487e-01
1.689000e+01,-4.150842e-01
1.690000e+01,-4.150521e-01
1.691000e+01,-4.149519e-01
1.692000e+01,-4.147830e-01
1.693000e+01,-4.145451e-01
1.694000e+01,-4.142377e-01
1.695000e+01,-4.138606e-01
1.696000e+01,-4.134136e-01
1.697000e+01,-4.128968e-01
1.698000e+01,-4.123101e-01
1.699000e+01,-4.116538e-01
17,-4.109281e-01
1.701000e+01,-4.101335e-01
1.702000e+01,-4.092704e-01
1.703000e+01,-4.083394e-01
1.704000e+01,-4.073411e-01
1.705000e+01,-4.062764e-01
1.706000e+01,-4.051459e-01
1.707000e+01,-4.039504e-01
1.708000e+01,-4.026909e-01
1.709000e+01,-4.013680e-01
1.710000e+01,-3.999827e-01
1.711000e+01,-3.985357e-01
1.712000e+01,-3.970278e-01
1.713000e+01,-3.954596e-01
1.714000e+01,-3.938317e-01
1.715000e+01,-3.921448e-01
1.716000e+01,-3.903993e-01
1.717000e+01,-3.885956e-01
1.718000e+01,-3.867339e-01
1.719000e+01,-3.848145e-01
1.720000e+01,-3.828375e-01
1.721000e+01,-3.808030e-01
1.722000e+01,-3.787108e-01
1.723000e+01,-3.765610e-01
1.724000e+01,-3.743533e-01
1.725000e+01,-3.720877e-01
1.726000e+01,-3.697638e-01
1.727000e+01,-3.673815e-01
1.728000e+01,-3.649407e-01
1.729000e+01,-3.624410e-01
1.730000e+01,-3.598824e-01
1.731000e+01,-3.572648e-01
1.732000e+01,-3.545881e-01
1.733000e+01,-3.518525e-01
1.734000e+01,-3.490580e-01
1.735000e+01,-3.462049e-01
1.736000e+01,-3.432935e-01
1.737000e+01,-3.403242e-01
1.738000e+01,-3.372977e-01
1.739000e+01,-3.342144e-01
1.740000e+01,-3.310753e-01
1.741000e+01,-3.278810e-01
1.742000e+01,-3.246326e-01
1.743000e+01,-3.213310e-01
1.744000e+01,-3.179772e-01
1.745000e+01,-3.145723e-01
1.746000e+01,-3.111176e-01
1.747000e+01,-3.076140e-01
1.748000e+01,-3.040628e-01
1.749000e+01,-3.004651e-01
1.750000e+01,-2.968220e-01
1.751000e+01,-2.931345e-01
1.752000e+01,-2.894038e-01
1.753000e+01,-2.856307e-01
1.754000e+01,-2.818161e-01
1.755000e+01,-2.779609e-01
1.756000e+01,-2.740657e-01
1.757000e+01,-2.701312e-01
1.758000e+01,-2.661580e-01
1.759000e+01,-2.621465e-01
1.760000e+01,-2.580971e-01
1.761000e+01,-2.540101e-01
1.762000e+01,-2.498858e-01
1.763000e+01,-2.457244e-01
1.764000e+01,-2.415260e-01
1.765000e+01,-2.372909e-01
1.766000e+01,-2.330191e-01
1.767000e+01,-2.287107e-01
1.768000e+01,-2.243660e-01
1.769000e+01,-2.199851e-01
1.770000e+01,-2.155682e-01
1.771000e+01,-2.111155e-01
1.772000e+01,-2.066275e-01
1.773000e+01,-2.021046e-01
1.774000e+01,-1.975472e-01
1.775000e+01,-1.929560e-01
1.776000e+01,-1.883317e-01
1.777000e+01,-1.836749e-01
1.778000e+01,-1.789867e-01
1.779000e+01,-1.742680e-01
1.780000e+01,-1.695198e-01
1.781000e+01,-1.647432e-01
1.782000e+01,-1.599394e-01
1.783000e+01,-1.551097e-01
1.784000e+01,-1.502554e-01
1.785000e+01,-1.453777e-01
1.786000e+01,-1.404780e-01
1.787000e+01,-1.355577e-01
1.788000e+01,-1.306180e-01
1.789000e+01,-1.256602e-01
1.790000e+01,-1.206857e-01
1.791000e+01,-1.156955e-01
1.792000e+01,-1.106909e-01
1.793000e+01,-1.056728e-01
1.794000e+01,-1.006423e-01
1.795000e+01,-9.560035e-02
1.796000e+01,-9.054769e-02
1.797000e+01,-8.548510e-02
1.798000e+01,-8.041322e-02
1.799000e+01,-7.533264e-02
18,-7.024388e-02
1.801000e+01,-6.514736e-02
1.802000e+01,-6.004349e-02
1.803000e+01,-5.493262e-02
1.804000e+01,-4.981505e-02
1.805000e+01,-4.469109e-02
1.806000e+01,-3.956103e-02
1.807000e+01,-3.442517e-02
1.808000e+01,-2.928385e-02
1.809000e+01,-2.413741e-02
1.810000e+01,-1.898626e-02
1.811000e+01,-1.383088e-02
1.812000e+01,-8.671784e-03
1.813000e+01,-3.509578e-03
1.814000e+01,1.655054e-03
1.815000e+01,6.821351e-03
1.816000e+01,1.198846e-02
1.817000e+01,1.715546e-02
1.818000e+01,2.232134e-02
1.819000e+01,2.748501e-02
1.820000e+01,3.264533e-02
1.821000e+01,3.780108e-02
1.822000e+01,4.295102e-02
1.823000e+01,4.809384e-02
1.824000e+01,5.322823e-02
1.825000e+01,5.835285e-02
1.826000e+01,6.346640e-02
1.827000e+01,6.856754e-02
1.828000e+01,7.365500e-02
1.829000e+01,7.872755e-02
1.830000e+01,8.378397e-02
1.831000e+01,8.882316e-02
1.832000e+01,9.384404e-02
1.833000e+01,9.884564e-02
1.834000e+01,1.038271e-01
1.835000e+01,1.087875e-01
1.836000e+01,1.137261e-01
1.837000e+01,1.186424e-01
1.838000e+01,1.235357e-01
1.839000e+01,1.284056e-01
1.840000e+01,1.332516e-01
1.841000e+01,1.380733e-01
1.842000e+01,1.428704e-01
1.843000e+01,1.476426e-01
1.844000e+01,1.523896e-01
1.845000e+01,1.571113e-01
1.846000e+01,1.618072e-01
1.847000e+01,1.664773e-01
1.848000e+01,1.711210e-01
1.849000e+01,1.757382e-01
1.850000e+01,1.803284e-01
1.851000e+01,1.848912e-01
1.852000e+01,1.894261e-01
1.853000e+01,1.939325e-01
1.854000e+01,1.984098e-01
1.855000e+01,2.028573e-01
1.856000e+01,2.072741e-01
1.857000e+01,2.116594e-01
1.858000e+01,2.160123e-01
1.859000e+01,2.203317e-01
1.860000e+01,2.246168e-01
1.861000e+01,2.288663e-01
1.862000e+01,2.330792e-01
1.863000e+01,2.372544e-01
1.864000e+01,2.413907e-01
1.865000e+01,2.454869e-01
1.866000e+01,2.495420e-01
1.867000e+01,2.535549e-01
1.868000e+01,2.575246e-01
1.869000e+01,2.614499e-01
1.870000e+01,2.653301e-01
1.871000e+01,2.691643e-01
1.872000e+01,2.729516e-01
1.873000e+01,2.766915e-01
1.874000e+01,2.803831e-01
1.875000e+01,2.840261e-01
1.876000e+01,2.876199e-01
1.877000e+01,2.911642e-01
1.878000e+01,2.946587e-01
1.879000e+01,2.981031e-01
1.880000e+01,3.014973e-01
1.881000e+01,3.048411e-01
1.882000e+01,3.081345e-01
1.883000e+01,3.113774e-01
1.884000e+01,3.145697e-01
1.885000e+01,3.177115e-01
1.886000e+01,3.208026e-01
1.887000e+01,3.238431e-01
1.888000e+01,3.268327e-01
1.889000e+01,3.297715e-01
1.890000e+01,3.326592e-01
1.891000e+01,3.354955e-01
1.892000e+01,3.382803e-01
1.893000e+01,3.410130e-01
1.894000e+01,3.436934e-01
1.895000e+01,3.463209e-01
1.896000e+01,3.488950e-01
1.897000e+01,3.514150e-01
1.898000e+01,3.538803e-01
1.899000e+01,3.562903e-01
19,3.586441e-01
1.901000e+01,3.609410e-01
1.902000e+01,3.631802e-01
1.903000e+01,3.653609e-01
1.904000e+01,3.674823e-01
1.905000e+01,3.695437e-01
1.906000e+01,3.715444e-01
1.907000e+01,3.734835e-01
1.908000e+01,3.753606e-01
1.909000e+01,3.771749e-01
1.910000e+01,3.789261e-01
1.911000e+01,3.806135e-01
1.912000e+01,3.822370e-01
1.913000e+01,3.837961e-01
1.914000e+01,3.852907e-01
1.915000e+01,3.867206e-01
1.916000e+01,3.880858e-01
1.917000e+01,3.893864e-01
1.918000e+01,3.906224e-01
1.919000e+01,3.917940e-01
1.920000e+01,3.929013e-01
1.921000e+01,3.939447e-01
1.922000e+01,3.949244e-01
1.923000e+01,3.958407e-01
1.924000e+01,3.966938e-01
1.925000e+01,3.974842e-01
1.926000e+01,3.982121e-01
1.927000e+01,3.988777e-01
1.928000e+01,3.994814e-01
1.929000e+01,4.000231e-01
1.930000e+01,4.005032e-01
1.931000e+01,4.009217e-01
1.932000e+01,4.012787e-01
1.933000e+01,4.015740e-01
1.934000e+01,4.018076e-01
1.935000e+01,4.019794e-01
1.936000e+01,4.020892e-01
1.937000e+01,4.021367e-01
1.938000e+01,4.021216e-01
1.939000e+01,4.020436e-01
1.940000e+01,4.019024e-01
1.941000e+01,4.016975e-01
1.942000e+01,4.014287e-01
1.943000e+01,4.010955e-01
1.944000e+01,4.006977e-01
1.945000e+01,4.002348e-01
1.946000e+01,3.997067e-01
1.947000e+01,3.991130e-01
1.948000e+01,3.984536e-01
1.949000e+01,3.977284e-01
1.950000e+01,3.969373e-01
1.951000e+01,3.960804e-01
1.952000e+01,3.951577e-01
1.953000e+01,3.941695e-01
1.954000e+01,3.931160e-01
1.955000e+01,3.919975e-01
1.956000e+01,3.908145e-01
1.957000e+01,3.895674e-01
1.958000e+01,3.882567e-01
1.959000e+01,3.868830e-01
1.960000e+01,3.854469e-01
1.961000e+01,3.839490e-01
1.962000e+01,3.823901e-01
1.963000e+01,3.807708e-01
1.964000e+01,3.790917e-01
1.965000e+01,3.773536e-01
1.966000e+01,3.755570e-01
1.967000e+01,3.737027e-01
1.968000e+01,3.717910e-01
1.969000e+01,3.698227e-01
1.970000e+01,3.677981e-01
1.971000e+01,3.657176e-01
1.972000e+01,3.635818e-01
1.973000e+01,3.613907e-01
1.974000e+01,3.591448e-01
1.975000e+01,3.568442e-01
1.976000e+01,3.544891e-01
1.977000e+01,3.520795e-01
1.978000e+01,3.496157e-01
1.979000e+01,3.470976e-01
1.980000e+01,3.445252e-01
1.981000e+01,3.418987e-01
1.982000e+01,3.392180e-01
1.983000e+01,3.364832e-01
1.984000e+01,3.336943e-01
1.985000e+01,3.308515e-01
1.986000e+01,3.279550e-01
1.987000e+01,3.250049e-01
1.988000e+01,3.220014e-01
1.989000e+01,3.189449e-01
1.990000e+01,3.158358e-01
1.991000e+01,3.126746e-01
1.992000e+01,3.094617e-01
1.993000e+01,3.061977e-01
1.994000e+01,3.028834e-01
1.995000e+01,2.995194e-01
1.996000e+01,2.961065e-01
1.997000e+01,2.926456e-01
1.998000e+01,2.891376e-01
1.999000e+01,2.855834e-01
20,2.819839e-01
2.001000e+01,2.783401e-01
