t1,d1,v1,u,u_max
9.12E+00,5.166726E-02,-1.080206E-01,0,1.706393E-01
9.13E+00,5.059298E-02,-1.068114E-01,0,1.656471E-01
9.14E+00,4.953144E-02,-1.054796E-01,0,1.609049E-01
9.15E+00,4.848361E-02,-1.040798E-01,0,1.563425E-01
9.16E+00,4.744989E-02,-1.026678E-01,0,1.518848E-01
9.17E+00,4.643011E-02,-1.012991E-01,0,1.474535E-01
9.18E+00,4.542358E-02,-1.000276E-01,0,1.429692E-01
9.19E+00,4.442907E-02,-9.890372E-02,0,1.383538E-01
9.2E+00,4.344486E-02,-9.797391E-02,0,1.335322E-01
9.21E+00,4.246881E-02,-9.727881E-02,0,1.284343E-01
9.22E+00,4.149839E-02,-9.685254E-02,0,1.229969E-01
9.23E+00,4.053077E-02,-9.672174E-02,0,1.171654E-01
9.24E+00,3.956291E-02,-9.690493E-02,0,1.108949E-01
9.25E+00,3.859159E-02,-9.741205E-02,0,1.041518E-01
9.26E+00,3.761358E-02,-9.824427E-02,0,9.691413E-02
9.27E+00,3.662565E-02,-9.939391E-02,0,8.917268E-02
9.28E+00,3.56247E-02,-1.008447E-01,0,8.093076E-02
9.29E+00,3.460783E-02,-1.025724E-01,0,7.220434E-02
9.3E+00,3.357243E-02,-1.045449E-01,0,6.302155E-02
9.31E+00,3.251624E-02,-1.067239E-01,0,5.342202E-02
9.32E+00,3.143741E-02,-1.090651E-01,0,4.345579E-02
9.33E+00,3.033456E-02,-1.115199E-01,0,3.318205E-02
9.34E+00,2.920681E-02,-1.140364E-01,0,2.266762E-02
9.35E+00,2.805381E-02,-1.165608E-01,0,1.198525E-02
9.36E+00,2.687575E-02,-1.190388E-01,0,1.211755E-03
9.37E+00,2.567336E-02,-1.21417E-01,0,-9.573936E-03
9.38E+00,2.444791E-02,-1.236443E-01,0,-2.029278E-02
9.39E+00,2.320114E-02,-1.256732E-01,0,-3.086763E-02
9.4E+00,2.193525E-02,-1.274607E-01,0,-4.122514E-02
9.41E+00,2.065285E-02,-1.2897E-01,0,-5.129767E-02
9.42E+00,1.935688E-02,-1.301708E-01,0,-6.10249E-02
9.43E+00,1.805054E-02,-1.310406E-01,0,-7.035539E-02
9.44E+00,1.673722E-02,-1.315647E-01,0,-7.924777E-02
9.45E+00,1.542042E-02,-1.317371E-01,0,-8.767181E-02
9.46E+00,1.410365E-02,-1.315601E-01,0,-9.560909E-02
9.47E+00,1.279035E-02,-1.310448E-01,0,-1.030534E-01
9.48E+00,1.148382E-02,-1.302102E-01,0,-1.100108E-01
9.49E+00,1.018712E-02,-1.29083E-01,0,-1.164996E-01
9.5E+00,8.903021E-03,-1.276968E-01,0,-1.225494E-01
9.51E+00,7.633915E-03,-1.260915E-01,0,-1.282007E-01
9.52E+00,6.381772E-03,-1.243118E-01,0,-1.335036E-01
9.53E+00,5.148099E-03,-1.224062E-01,0,-1.385164E-01
9.54E+00,3.933898E-03,-1.204258E-01,0,-1.43304E-01
9.55E+00,2.739656E-03,-1.184232E-01,0,-1.479365E-01
9.56E+00,1.565334E-03,-1.164506E-01,0,-1.524872E-01
9.57E+00,4.103739E-04,-1.14559E-01,0,-1.570302E-01
9.58E+00,-7.262771E-04,-1.127965E-01,-5E-02,-1.616394E-01
9.59E+00,-1.821622E-03,-1.063067E-01,-5E-02,-1.594067E-01
9.6E+00,-2.853186E-03,-1.00049E-01,-5E-02,-1.571009E-01
9.61E+00,-3.823541E-03,-9.407255E-02,-5E-02,-1.548064E-01
9.62E+00,-4.735713E-03,-8.841854E-02,-5E-02,-1.525995E-01
9.63E+00,-5.593097E-03,-8.311949E-02,-5E-02,-1.505465E-01
9.64E+00,-6.399364E-03,-7.819826E-02,-5E-02,-1.487022E-01
9.65E+00,-7.158365E-03,-7.366759E-02,-5E-02,-1.471082E-01
9.66E+00,-7.874026E-03,-6.952976E-02,-5E-02,-1.45792E-01
9.67E+00,-8.550244E-03,-6.577666E-02,-5E-02,-1.447666E-01
9.68E+00,-9.190782E-03,-6.238998E-02,-5E-02,-1.440299E-01
9.69E+00,-9.799172E-03,-5.934179E-02,-5E-02,-1.43565E-01
9.7E+00,-1.037862E-02,-5.659526E-02,-5E-02,-1.433403E-01
9.71E+00,-1.093193E-02,-5.410568E-02,-5E-02,-1.433112E-01
9.72E+00,-1.146142E-02,-5.182165E-02,-5E-02,-1.434203E-01
9.73E+00,-1.196886E-02,-4.968641E-02,-5E-02,-1.435997E-01
9.74E+00,-1.245545E-02,-4.763939E-02,-5E-02,-1.437723E-01
9.75E+00,-1.292174E-02,-4.561772E-02,-5E-02,-1.438541E-01
9.76E+00,-1.336767E-02,-4.355795E-02,-5E-02,-1.437563E-01
9.77E+00,-1.379256E-02,-4.139763E-02,-5E-02,-1.433877E-01
9.78E+00,-1.419509E-02,-3.907697E-02,-5E-02,-1.426567E-01
9.79E+00,-1.457338E-02,-3.654039E-02,-5E-02,-1.414743E-01
9.8E+00,-1.492501E-02,-3.373791E-02,-5E-02,-1.397559E-01
9.81E+00,-1.524711E-02,-3.062648E-02,-5E-02,-1.374235E-01
9.82E+00,-1.553639E-02,-2.717106E-02,-5E-02,-1.34408E-01
9.83E+00,-1.578929E-02,-2.334549E-02,-5E-02,-1.306507E-01
9.84E+00,-1.600201E-02,-1.913321E-02,-5E-02,-1.261051E-01
9.85E+00,-1.617064E-02,-1.452761E-02,-5E-02,-1.207375E-01
9.86E+00,-1.629126E-02,-9.532246E-03,-5E-02,-1.145286E-01
9.87E+00,-1.636003E-02,-4.160674E-03,-5E-02,-1.074734E-01
9.88E+00,-1.63733E-02,1.563865E-03,0,-9.95816E-02
9.89E+00,-1.63522E-02,2.70839E-03,0,-9.785614E-02
9.9E+00,-1.631813E-02,4.152678E-03,0,-9.563252E-02
9.91E+00,-1.626825E-02,5.86507E-03,0,-9.293715E-02
9.92E+00,-1.620007E-02,7.807063E-03,0,-8.980817E-02
9.93E+00,-1.611149E-02,9.934318E-03,0,-8.629443E-02
9.94E+00,-1.600092E-02,1.219782E-02,0,-8.245418E-02
9.95E+00,-1.586726E-02,1.454514E-02,0,-7.835362E-02
9.96E+00,-1.570992E-02,1.692182E-02,0,-7.406509E-02
9.97E+00,-1.552891E-02,1.927272E-02,0,-6.966526E-02
9.98E+00,-1.532474E-02,2.15435E-02,0,-6.523314E-02
9.99E+00,-1.509848E-02,2.368198E-02,0,-6.084804E-02
10,-1.48517E-02,2.563946E-02,0,-5.658755E-02
1.001E+01,-1.458644E-02,2.737198E-02,0,-5.252555E-02
1.002E+01,-1.430514E-02,2.884143E-02,0,-4.873033E-02
1.003E+01,-1.401059E-02,3.001649E-02,0,-4.526286E-02
1.004E+01,-1.370587E-02,3.087344E-02,0,-4.217528E-02
1.005E+01,-1.339424E-02,3.139672E-02,0,-3.950956E-02
1.006E+01,-1.307907E-02,3.157931E-02,0,-3.729646E-02
1.007E+01,-1.276378E-02,3.142288E-02,0,-3.555483E-02
1.008E+01,-1.245171E-02,3.093775E-02,0,-3.42911E-02
1.009E+01,-1.214606E-02,3.014254E-02,0,-3.349922E-02
1.01E+01,-1.184981E-02,2.906368E-02,0,-3.316084E-02
1.011E+01,-1.156562E-02,2.773477E-02,0,-3.324581E-02
1.012E+01,-1.129581E-02,2.619559E-02,0,-3.371303E-02
1.013E+01,-1.104226E-02,2.449113E-02,0,-3.451151E-02
1.014E+01,-1.080638E-02,2.267041E-02,0,-3.558176E-02
1.015E+01,-1.058907E-02,2.078518E-02,0,-3.68573E-02
1.016E+01,-1.039071E-02,1.88886E-02,0,-3.826645E-02
1.017E+01,-1.021116E-02,1.703387E-02,0,-3.973415E-02
1.018E+01,-1.004972E-02,1.527286E-02,0,-4.118393E-02
1.019E+01,-9.905223E-03,1.365478E-02,0,-4.253985E-02
1.02E+01,-9.775999E-03,1.222493E-02,0,-4.37285E-02
1.021E+01,-9.659962E-03,1.102354E-02,0,-4.468087E-02
1.022E+01,-9.554652E-03,1.008477E-02,0,-4.533407E-02
1.023E+01,-9.4573E-03,9.43583E-03,0,-4.563301E-02
1.024E+01,-9.364903E-03,9.096313E-03,0,-4.553171E-02
1.025E+01,-9.274303E-03,9.077721E-03,0,-4.499453E-02
1.026E+01,-9.182267E-03,9.38319E-03,0,-4.399701E-02
1.027E+01,-9.085575E-03,1.000743E-02,0,-4.25265E-02
1.028E+01,-8.9811E-03,1.093691E-02,0,-4.058243E-02
1.029E+01,-8.86589E-03,1.215018E-02,0,-3.817631E-02
1.03E+01,-8.737246E-03,1.361852E-02,0,-3.533138E-02
1.031E+01,-8.592787E-03,1.530664E-02,0,-3.208202E-02
1.032E+01,-8.430516E-03,1.717363E-02,0,-2.847279E-02
1.033E+01,-8.248869E-03,1.917403E-02,0,-2.45573E-02
1.034E+01,-8.046753E-03,2.1259E-02,0,-2.039679E-02
1.035E+01,-7.823577E-03,2.33776E-02,0,-1.605854E-02
1.036E+01,-7.579262E-03,2.547808E-02,0,-1.161415E-02
1.037E+01,-7.314247E-03,2.750925E-02,0,-7.137655E-03
1.038E+01,-7.029473E-03,2.942175E-02,0,-2.703673E-03
1.039E+01,-6.726362E-03,3.116934E-02,0,1.614548E-03
1.04E+01,-6.406776E-03,3.271005E-02,0,5.746982E-03
1.041E+01,-6.072973E-03,3.400727E-02,0,9.628605E-03
1.042E+01,-5.727544E-03,3.503068E-02,0,1.320105E-02
1.043E+01,-5.373351E-03,3.575695E-02,0,1.641406E-02
1.044E+01,-5.013449E-03,3.61704E-02,0,1.922678E-02
1.045E+01,-4.651012E-03,3.626329E-02,0,2.160873E-02
1.046E+01,-4.289251E-03,3.603608E-02,0,2.354057E-02
1.047E+01,-3.93133E-03,3.549732E-02,0,2.501455E-02
1.048E+01,-3.580289E-03,3.466344E-02,0,2.603467E-02
1.049E+01,-3.238966E-03,3.35583E-02,0,2.661653E-02
1.05E+01,-2.909926E-03,3.221254E-02,0,2.678688E-02
1.051E+01,-2.595396E-03,3.066279E-02,0,2.658288E-02
1.052E+01,-2.297212E-03,2.89507E-02,0,2.605116E-02
1.053E+01,-2.016771E-03,2.712185E-02,0,2.524651E-02
1.054E+01,-1.755003E-03,2.522458E-02,0,2.42305E-02
1.055E+01,-1.512342E-03,2.330871E-02,0,2.306983E-02
1.056E+01,-1.288724E-03,2.142431E-02,0,2.183465E-02
1.057E+01,-1.083587E-03,1.962036E-02,0,2.059667E-02
1.058E+01,-8.958923E-04,1.794352E-02,0,1.942735E-02
1.059E+01,-7.241487E-04,1.643694E-02,0,1.839607E-02
1.06E+01,-5.664568E-04,1.513916E-02,0,1.756833E-02
1.061E+01,-4.205588E-04,1.408315E-02,0,1.700405E-02
1.062E+01,-2.838988E-04,1.329543E-02,0,1.67561E-02
1.063E+01,-1.536902E-04,1.279547E-02,0,1.686891E-02
1.064E+01,-2.698948E-05,1.259521E-02,0,1.737739E-02
1.065E+01,9.922738E-05,1.269871E-02,0,1.830601E-02
1.066E+01,2.279855E-04,1.310216E-02,0,1.966824E-02
1.067E+01,3.622325E-04,1.379394E-02,0,2.146623E-02
1.068E+01,5.047625E-04,1.475496E-02,0,2.369076E-02
1.069E+01,6.581431E-04,1.595919E-02,0,2.632152E-02
1.07E+01,8.2465E-04,1.737435E-02,0,2.932766E-02
1.071E+01,1.006208E-03,1.896271E-02,0,3.266864E-02
1.072E+01,1.204342E-03,2.068216E-02,0,3.629523E-02
1.073E+01,1.420137E-03,2.248723E-02,0,4.015086E-02
1.074E+01,1.654213E-03,2.433031E-02,0,4.417305E-02
1.075E+01,1.906708E-03,2.616286E-02,0,4.829505E-02
1.076E+01,2.177274E-03,2.793667E-02,5E-02,5.244755E-02
1.077E+01,2.440577E-03,2.470442E-02,0,4.958145E-02
1.078E+01,2.695443E-03,2.62432E-02,5E-02,5.330896E-02
1.079E+01,2.94035E-03,2.270804E-02,0,4.990657E-02
1.08E+01,3.173484E-03,2.388389E-02,5E-02,5.299346E-02
1.081E+01,3.392768E-03,1.993519E-02,0,4.885577E-02
1.082E+01,3.595935E-03,2.065758E-02,5E-02,5.112474E-02
1.083E+01,3.780565E-03,1.622718E-02,0,4.610067E-02
1.084E+01,3.944172E-03,1.645202E-02,0,4.74307E-02
1.085E+01,4.108755E-03,1.642171E-02,0,4.841136E-02
1.086E+01,4.271755E-03,1.613614E-02,0,4.90266E-02
1.087E+01,4.430647E-03,1.560174E-02,0,4.926969E-02
1.088E+01,4.583002E-03,1.483126E-02,0,4.91433E-02
1.089E+01,4.726548E-03,1.384347E-02,0,4.865945E-02
1.09E+01,4.859227E-03,1.266263E-02,0,4.783914E-02
1.091E+01,4.979253E-03,1.131784E-02,0,4.671181E-02
1.092E+01,5.085148E-03,9.842305E-03,0,4.531453E-02
1.093E+01,5.175785E-03,8.27245E-03,0,4.369102E-02
1.094E+01,5.250412E-03,6.646981E-03,0,4.189055E-02
1.095E+01,5.308672E-03,5.005885E-03,0,3.996659E-02
1.096E+01,5.350611E-03,3.389397E-03,0,3.797548E-02
1.097E+01,5.376674E-03,1.836969E-03,0,3.597493E-02
1.098E+01,5.38769E-03,3.862601E-04,0,3.402255E-02
1.099E+01,5.384855E-03,-9.278268E-04,0,3.217441E-02
11,5.369694E-03,-2.07403E-03,0,3.048352E-02
1.101E+01,5.344024E-03,-3.025521E-03,0,2.899856E-02
1.102E+01,5.309905E-03,-3.760576E-03,0,2.776258E-02
1.103E+01,5.269588E-03,-4.263122E-03,0,2.681196E-02
1.104E+01,5.225452E-03,-4.523124E-03,0,2.617547E-02
1.105E+01,5.179947E-03,-4.53683E-03,0,2.587357E-02
1.106E+01,5.135529E-03,-4.306842E-03,0,2.591788E-02
1.107E+01,5.094594E-03,-3.842031E-03,0,2.631095E-02
1.108E+01,5.059422E-03,-3.157288E-03,0,2.70462E-02
1.109E+01,5.032113E-03,-2.273121E-03,0,2.810813E-02
1.11E+01,5.014539E-03,-1.215111E-03,0,2.947271E-02
1.111E+01,5.008291E-03,-1.324001E-05,0,3.110809E-02
1.112E+01,5.014642E-03,1.298895E-03,0,3.297536E-02
1.113E+01,5.034516E-03,2.684957E-03,0,3.502966E-02
1.114E+01,5.068461E-03,4.10681E-03,0,3.722127E-02
1.115E+01,5.116641E-03,5.525502E-03,0,3.949695E-02
1.116E+01,5.178831E-03,6.902275E-03,0,4.18013E-02
1.117E+01,5.254421E-03,8.199552E-03,0,4.407821E-02
1.118E+01,5.342439E-03,9.381903E-03,0,4.627225E-02
1.119E+01,5.441568E-03,1.041695E-02,0,4.833015E-02
1.12E+01,5.550191E-03,1.127617E-02,5E-02,5.020214E-02
1.121E+01,5.641912E-03,7.03497E-03,0,4.48642E-02
1.122E+01,5.71474E-03,7.495596E-03,0,4.595847E-02
1.123E+01,5.791105E-03,7.740708E-03,0,4.677452E-02
1.124E+01,5.868808E-03,7.762305E-03,0,4.728753E-02
1.125E+01,5.945598E-03,7.558152E-03,0,4.74804E-02
1.126E+01,6.01923E-03,7.131825E-03,0,4.734415E-02
1.127E+01,6.087524E-03,6.492594E-03,0,4.687815E-02
1.128E+01,6.148421E-03,5.655176E-03,0,4.609009E-02
1.129E+01,6.200033E-03,4.63933E-03,0,4.499579E-02
1.13E+01,6.240693E-03,3.469342E-03,0,4.36187E-02
1.131E+01,6.268999E-03,2.173385E-03,0,4.198936E-02
1.132E+01,6.283845E-03,7.827813E-04,0,4.014451E-02
1.133E+01,6.284451E-03,-6.688097E-04,0,3.812621E-02
1.134E+01,6.270383E-03,-2.146262E-03,0,3.598068E-02
1.135E+01,6.241559E-03,-3.613891E-03,0,3.375714E-02
1.136E+01,6.198255E-03,-5.036368E-03,0,3.15065E-02
1.137E+01,6.141096E-03,-6.379631E-03,0,2.928008E-02
1.138E+01,6.071034E-03,-7.611749E-03,0,2.712831E-02
1.139E+01,5.989328E-03,-8.703739E-03,0,2.509937E-02
1.14E+01,5.897511E-03,-9.630296E-03,0,2.323803E-02
1.141E+01,5.797344E-03,-1.037044E-02,0,2.158448E-02
1.142E+01,5.690778E-03,-1.090802E-02,0,2.017332E-02
1.143E+01,5.579896E-03,-1.123214E-02,0,1.903269E-02
1.144E+01,5.466865E-03,-1.13374E-02,0,1.818357E-02
1.145E+01,5.353877E-03,-1.122403E-02,0,1.763928E-02
1.146E+01,5.243095E-03,-1.089786E-02,0,1.740512E-02
1.147E+01,5.136593E-03,-1.037014E-02,0,1.747832E-02
1.148E+01,5.03631E-03,-9.657259E-03,0,1.78481E-02
1.149E+01,4.943995E-03,-8.780296E-03,0,1.849598E-02
1.15E+01,4.861167E-03,-7.764451E-03,0,1.939627E-02
1.151E+01,4.789074E-03,-6.638402E-03,0,2.05168E-02
1.152E+01,4.728662E-03,-5.433546E-03,0,2.18197E-02
1.153E+01,4.680554E-03,-4.183192E-03,0,2.326246E-02
1.154E+01,4.645035E-03,-2.921692E-03,0,2.479898E-02
1.155E+01,4.622043E-03,-1.683562E-03,0,2.638079E-02
1.156E+01,4.611173E-03,-5.02589E-04,0,2.795834E-02
1.157E+01,4.611693E-03,5.890306E-04,0,2.948219E-02
1.158E+01,4.622556E-03,1.561514E-03,0,3.090438E-02
1.159E+01,4.642437E-03,2.388249E-03,0,3.217958E-02
1.16E+01,4.669759E-03,3.046468E-03,0,3.326628E-02
1.161E+01,4.702743E-03,3.51782E-03,0,3.412787E-02
1.162E+01,4.739447E-03,3.788828E-03,0,3.47335E-02
1.163E+01,4.777823E-03,3.851219E-03,0,3.505892E-02
1.164E+01,4.815766E-03,3.702124E-03,0,3.508704E-02
1.165E+01,4.851169E-03,3.344127E-03,0,3.480838E-02
1.166E+01,4.881978E-03,2.785188E-03,0,3.422126E-02
1.167E+01,4.906246E-03,2.038421E-03,0,3.333184E-02
1.168E+01,4.92218E-03,1.121737E-03,0,3.215393E-02
1.169E+01,4.928188E-03,5.737384E-05,0,3.070861E-02
1.17E+01,4.922921E-03,-1.128692E-03,0,2.902369E-02
1.171E+01,4.905305E-03,-2.407421E-03,0,2.713293E-02
1.172E+01,4.874568E-03,-3.747467E-03,0,2.507522E-02
1.173E+01,4.830261E-03,-5.115992E-03,0,2.289349E-02
1.174E+01,4.772265E-03,-6.479507E-03,0,2.063367E-02
1.175E+01,4.700798E-03,-7.804741E-03,0,1.834346E-02
1.176E+01,4.616405E-03,-9.059489E-03,0,1.607109E-02
1.177E+01,4.519945E-03,-1.021344E-02,0,1.386414E-02
1.178E+01,4.412565E-03,-1.123894E-02,0,1.176825E-02
1.179E+01,4.295676E-03,-1.21117E-02,0,9.826028E-03
1.18E+01,4.170909E-03,-1.281141E-02,0,8.075896E-03
1.181E+01,4.040077E-03,-1.332226E-02,0,6.551173E-03
1.182E+01,3.90513E-03,-1.363329E-02,0,5.279215E-03
1.183E+01,3.768098E-03,-1.373869E-02,0,4.280736E-03
1.184E+01,3.631044E-03,-1.363793E-02,0,3.5693E-03
1.185E+01,3.496011E-03,-1.333576E-02,0,3.150999E-03
1.186E+01,3.364968E-03,-1.284204E-02,0,3.024319E-03
1.187E+01,3.23976E-03,-1.21715E-02,0,3.180209E-03
1.188E+01,3.122064E-03,-1.134335E-02,0,3.602338E-03
1.189E+01,3.013342E-03,-1.038075E-02,0,4.267536E-03
1.19E+01,2.914809E-03,-9.310206E-03,0,5.14642E-03
1.191E+01,2.8274E-03,-8.160899E-03,0,6.204161E-03
1.192E+01,2.75175E-03,-6.963905E-03,0,7.401406E-03
1.193E+01,2.688174E-03,-5.751401E-03,0,8.695299E-03
1.194E+01,2.636665E-03,-4.555834E-03,0,1.00406E-02
1.195E+01,2.596894E-03,-3.409084E-03,0,1.139084E-02
1.196E+01,2.568219E-03,-2.341652E-03,0,1.269956E-02
1.197E+01,2.549702E-03,-1.381876E-03,0,1.392145E-02
1.198E+01,2.540137E-03,-5.552135E-04,0,1.501354E-02
1.199E+01,2.538081E-03,1.16403E-04,0,1.593632E-02
12,2.541889E-03,6.151203E-04,0,1.66547E-02
1.201E+01,2.549762E-03,9.276082E-04,0,1.713893E-02
1.202E+01,2.559791E-03,1.045388E-03,0,1.736533E-02
1.203E+01,2.570009E-03,9.65034E-04,0,1.73169E-02
1.204E+01,2.578437E-03,6.882469E-04,0,1.698371E-02
1.205E+01,2.583141E-03,2.217924E-04,0,1.636318E-02
1.206E+01,2.582278E-03,-4.226878E-04,0,1.546006E-02
1.207E+01,2.574147E-03,-1.228991E-03,0,1.428634E-02
1.208E+01,2.557227E-03,-2.176782E-03,0,1.286091E-02
1.209E+01,2.530219E-03,-3.242132E-03,0,1.120902E-02
1.21E+01,2.492082E-03,-4.398141E-03,0,9.361676E-03
1.211E+01,2.442051E-03,-5.61564E-03,0,7.354763E-03
1.212E+01,2.379666E-03,-6.863943E-03,0,5.228151E-03
1.213E+01,2.304774E-03,-8.111648E-03,0,3.024648E-03
1.214E+01,2.21754E-03,-9.327435E-03,0,7.888912E-04
1.215E+01,2.118434E-03,-1.048088E-02,0,-1.433797E-03
1.216E+01,2.008226E-03,-1.154322E-02,0,-3.598579E-03
1.217E+01,1.887961E-03,-1.24881E-02,0,-5.662245E-03
1.218E+01,1.758933E-03,-1.329224E-02,0,-7.584318E-03
1.219E+01,1.622651E-03,-1.393601E-02,0,-9.32808E-03
1.22E+01,1.4808E-03,-1.440393E-02,0,-1.08615E-02
1.221E+01,1.335196E-03,-1.468507E-02,0,-1.215806E-02
1.222E+01,1.187742E-03,-1.477328E-02,0,-1.319736E-02
1.223E+01,1.040378E-03,-1.466736E-02,0,-1.396569E-02
1.224E+01,8.950301E-04,-1.437109E-02,0,-1.445632E-02
1.225E+01,7.535627E-04,-1.389306E-02,0,-1.466964E-02
1.226E+01,6.177311E-04,-1.324649E-02,0,-1.461316E-02
1.227E+01,4.891368E-04,-1.244886E-02,0,-1.430127E-02
1.228E+01,3.691871E-04,-1.152141E-02,0,-1.375483E-02
1.229E+01,2.590599E-04,-1.048867E-02,0,-1.300066E-02
1.23E+01,1.596747E-04,-9.377704E-03,0,-1.207076E-02
1.231E+01,7.167001E-05,-8.217512E-03,0,-1.100157E-02
1.232E+01,-4.611844E-06,-7.038215E-03,0,-9.832896E-03
1.233E+01,-6.913229E-05,-5.870302E-03,0,-8.606987E-03
1.234E+01,-1.221562E-04,-4.74384E-03,0,-7.36737E-03
1.235E+01,-1.642437E-04,-3.687709E-03,0,-6.157754E-03
1.236E+01,-1.962349E-04,-2.728857E-03,0,-5.020898E-03
1.237E+01,-2.192266E-04,-1.89162E-03,0,-3.99752E-03
1.238E+01,-2.345435E-04,-1.197101E-03,0,-3.12525E-03
1.239E+01,-2.437027E-04,-6.626448E-04,0,-2.437676E-03
1.24E+01,-2.483742E-04,-3.013974E-04,0,-1.963492E-03
1.241E+01,-2.503373E-04,-1.219871E-04,0,-1.725774E-03
1.242E+01,-2.514336E-04,-1.283157E-04,0,-1.741404E-03
1.243E+01,-2.535202E-04,-3.194737E-04,0,-2.020655E-03
1.244E+01,-2.584208E-04,-6.897788E-04,0,-2.566947E-03
1.245E+01,-2.678791E-04,-1.228938E-03,0,-3.376779E-03
1.246E+01,-2.835141E-04,-1.922325E-03,0,-4.439838E-03
1.247E+01,-3.067782E-04,-2.751371E-03,0,-5.739287E-03
1.248E+01,-3.389206E-04,-3.694056E-03,0,-7.252212E-03
1.249E+01,-3.809554E-04,-4.72548E-03,0,-8.950232E-03
1.25E+01,-4.336358E-04,-5.818517E-03,0,-1.080024E-02
1.251E+01,-4.974357E-04,-6.944516E-03,0,-1.276527E-02
1.252E+01,-5.725378E-04,-8.07404E-03,0,-1.480546E-02
1.253E+01,-6.588299E-04,-9.177628E-03,0,-1.687906E-02
1.254E+01,-7.55908E-04,-1.022655E-02,0,-1.894355E-02
1.255E+01,-8.630876E-04,-1.119354E-02,0,-2.09567E-02
1.256E+01,-9.794218E-04,-1.20535E-02,0,-2.287764E-02
1.257E+01,-1.103726E-03,-1.278413E-02,0,-2.466795E-02
1.258E+01,-1.23461E-03,-1.336648E-02,0,-2.62926E-02
1.259E+01,-1.370511E-03,-1.378545E-02,0,-2.772086E-02
1.26E+01,-1.509737E-03,-1.403016E-02,0,-2.892702E-02
1.261E+01,-1.650511E-03,-1.409419E-02,0,-2.989113E-02
1.262E+01,-1.791012E-03,-1.397577E-02,0,-3.059939E-02
1.263E+01,-1.929427E-03,-1.367779E-02,0,-3.104455E-02
1.264E+01,-2.063994E-03,-1.32077E-02,0,-3.122605E-02
1.265E+01,-2.193047E-03,-1.257733E-02,0,-3.115E-02
1.266E+01,-2.315059E-03,-1.180254E-02,0,-3.082903E-02
1.267E+01,-2.428681E-03,-1.090285E-02,0,-3.028192E-02
1.268E+01,-2.532775E-03,-9.900865E-03,0,-2.95331E-02
1.269E+01,-2.626441E-03,-8.821733E-03,0,-2.8612E-02
1.27E+01,-2.709042E-03,-7.69247E-03,0,-2.755231E-02
1.271E+01,-2.780217E-03,-6.541267E-03,0,-2.639103E-02
1.272E+01,-2.83989E-03,-5.396759E-03,0,-2.51676E-02
1.273E+01,-2.888269E-03,-4.287291E-03,0,-2.392279E-02
1.274E+01,-2.925844E-03,-3.240189E-03,0,-2.26977E-02
1.275E+01,-2.953366E-03,-2.281067E-03,0,-2.15327E-02
1.276E+01,-2.971836E-03,-1.433167E-03,0,-2.046636E-02
1.277E+01,-2.982469E-03,-7.167773E-04,0,-1.953451E-02
1.278E+01,-2.986666E-03,-1.487189E-04,0,-1.87693E-02
1.279E+01,-2.985981E-03,2.58077E-04,0,-1.819837E-02
1.28E+01,-2.982072E-03,4.948859E-04,0,-1.78442E-02
1.281E+01,-2.976665E-03,5.574016E-04,0,-1.772351E-02
1.282E+01,-2.971505E-03,4.458316E-04,0,-1.784686E-02
1.283E+01,-2.968313E-03,1.648779E-04,0,-1.821839E-02
1.284E+01,-2.968742E-03,-2.763991E-04,0,-1.883576E-02
1.285E+01,-2.974332E-03,-8.648269E-04,0,-1.969018E-02
1.286E+01,-2.986473E-03,-1.583473E-03,0,-2.076671E-02
1.287E+01,-3.006368E-03,-2.41209E-03,0,-2.204462E-02
1.288E+01,-3.035005E-03,-3.327651E-03,0,-2.349797E-02
1.289E+01,-3.073127E-03,-4.304944E-03,0,-2.509627E-02
1.29E+01,-3.12122E-03,-5.31723E-03,0,-2.680529E-02
1.291E+01,-3.179497E-03,-6.336933E-03,0,-2.858792E-02
1.292E+01,-3.247891E-03,-7.336355E-03,0,-3.040519E-02
1.293E+01,-3.326066E-03,-8.288381E-03,0,-3.221721E-02
1.294E+01,-3.413415E-03,-9.167179E-03,0,-3.398425E-02
1.295E+01,-3.509085E-03,-9.948857E-03,0,-3.566772E-02
1.296E+01,-3.611997E-03,-1.061207E-02,0,-3.723117E-02
1.297E+01,-3.720871E-03,-1.113856E-02,0,-3.864123E-02
1.298E+01,-3.834263E-03,-1.151363E-02,0,-3.986843E-02
1.299E+01,-3.950602E-03,-1.172647E-02,0,-4.088796E-02
13,-4.068229E-03,-1.177046E-02,0,-4.16803E-02
1.301E+01,-4.18544E-03,-1.164333E-02,0,-4.223168E-02
1.302E+01,-4.300532E-03,-1.134718E-02,0,-4.253443E-02
1.303E+01,-4.411841E-03,-1.088842E-02,0,-4.258716E-02
1.304E+01,-4.517793E-03,-1.027758E-02,0,-4.239476E-02
1.305E+01,-4.616934E-03,-9.52908E-03,0,-4.196825E-02
1.306E+01,-4.707975E-03,-8.66077E-03,0,-4.132451E-02
1.307E+01,-4.789819E-03,-7.693518E-03,0,-4.04858E-02
1.308E+01,-4.861593E-03,-6.650644E-03,0,-3.947915E-02
1.309E+01,-4.922664E-03,-5.557317E-03,0,-3.83357E-02
1.31E+01,-4.972659E-03,-4.439901E-03,0,-3.708986E-02
1.311E+01,-5.011471E-03,-3.325275E-03,0,-3.57784E-02
1.312E+01,-5.039263E-03,-2.240145E-03,0,-3.443954E-02
