t1r,d1r
2.610000e+01,-6.033083e-01
2.611000e+01,-6.013093e-01
2.612000e+01,-5.993102e-01
2.613000e+01,-5.973112e-01
2.614000e+01,-5.953122e-01
2.615000e+01,-5.885155e-01
2.616000e+01,-5.805193e-01
2.617000e+01,-5.725232e-01
2.618000e+01,-5.645271e-01
2.619000e+01,-5.565309e-01
2.620000e+01,-5.524478e-01
2.621000e+01,-5.483647e-01
2.622000e+01,-5.442815e-01
2.623000e+01,-5.401984e-01
2.624000e+01,-5.343417e-01
2.625000e+01,-5.243465e-01
2.626000e+01,-5.143513e-01
2.627000e+01,-5.043562e-01
2.628000e+01,-4.943610e-01
2.629000e+01,-4.873644e-01
2.630000e+01,-4.833663e-01
2.631000e+01,-4.793682e-01
2.632000e+01,-4.753702e-01
2.633000e+01,-4.713721e-01
2.634000e+01,-4.659747e-01
2.635000e+01,-4.599776e-01
2.636000e+01,-4.539805e-01
2.637000e+01,-4.479834e-01
2.638000e+01,-4.419863e-01
2.639000e+01,-4.323909e-01
2.640000e+01,-4.223958e-01
2.641000e+01,-4.124006e-01
2.642000e+01,-4.024054e-01
2.643000e+01,-3.928101e-01
2.644000e+01,-3.868130e-01
2.645000e+01,-3.808159e-01
2.646000e+01,-3.748188e-01
2.647000e+01,-3.688217e-01
2.648000e+01,-3.610989e-01
2.649000e+01,-3.493495e-01
2.650000e+01,-3.376000e-01
2.651000e+01,-3.258506e-01
2.652000e+01,-3.141012e-01
2.653000e+01,-3.047017e-01
2.654000e+01,-2.988270e-01
2.655000e+01,-2.929522e-01
2.656000e+01,-2.870775e-01
2.657000e+01,-2.812028e-01
2.658000e+01,-2.722684e-01
2.659000e+01,-2.602742e-01
2.660000e+01,-2.482800e-01
2.661000e+01,-2.362858e-01
2.662000e+01,-2.242916e-01
2.663000e+01,-2.149769e-01
2.664000e+01,-2.068106e-01
2.665000e+01,-1.986444e-01
2.666000e+01,-1.904781e-01
2.667000e+01,-1.823119e-01
2.668000e+01,-1.764371e-01
2.669000e+01,-1.705624e-01
2.670000e+01,-1.646877e-01
2.671000e+01,-1.588130e-01
2.672000e+01,-1.523008e-01
2.673000e+01,-1.400514e-01
2.674000e+01,-1.278020e-01
2.675000e+01,-1.155526e-01
2.676000e+01,-1.033032e-01
2.677000e+01,-9.360372e-02
2.678000e+01,-8.772901e-02
2.679000e+01,-8.185430e-02
2.680000e+01,-7.597959e-02
2.681000e+01,-7.010488e-02
2.682000e+01,-6.104283e-02
2.683000e+01,-4.879343e-02
2.684000e+01,-3.654403e-02
2.685000e+01,-2.429464e-02
2.686000e+01,-1.204524e-02
2.687000e+01,-3.198454e-03
2.688000e+01,4.797680e-03
2.689000e+01,1.279381e-02
2.690000e+01,2.078995e-02
2.691000e+01,2.878608e-02
2.692000e+01,4.078028e-02
2.693000e+01,5.277448e-02
2.694000e+01,6.476869e-02
2.695000e+01,7.676289e-02
2.696000e+01,8.758319e-02
2.697000e+01,9.370789e-02
2.698000e+01,9.983258e-02
2.699000e+01,1.059573e-01
27,1.120820e-01
2.701000e+01,1.181429e-01
2.702000e+01,1.241400e-01
2.703000e+01,1.301371e-01
2.704000e+01,1.361342e-01
2.705000e+01,1.421313e-01
2.706000e+01,1.521550e-01
2.707000e+01,1.639044e-01
2.708000e+01,1.756539e-01
2.709000e+01,1.874033e-01
2.710000e+01,1.991527e-01
2.711000e+01,2.064023e-01
2.712000e+01,2.125270e-01
2.713000e+01,2.186517e-01
2.714000e+01,2.247764e-01
2.715000e+01,2.314401e-01
2.716000e+01,2.429545e-01
2.717000e+01,2.544690e-01
2.718000e+01,2.659834e-01
2.719000e+01,2.774978e-01
2.720000e+01,2.884605e-01
2.721000e+01,2.944576e-01
2.722000e+01,3.004547e-01
2.723000e+01,3.064518e-01
2.724000e+01,3.124489e-01
2.725000e+01,3.202452e-01
2.726000e+01,3.322394e-01
2.727000e+01,3.442336e-01
2.728000e+01,3.562278e-01
2.729000e+01,3.682220e-01
2.730000e+01,3.772176e-01
2.731000e+01,3.832147e-01
2.732000e+01,3.892118e-01
2.733000e+01,3.952089e-01
2.734000e+01,4.012060e-01
2.735000e+01,4.072924e-01
2.736000e+01,4.134171e-01
2.737000e+01,4.195418e-01
2.738000e+01,4.256665e-01
2.739000e+01,4.317912e-01
2.740000e+01,4.419991e-01
2.741000e+01,4.522069e-01
2.742000e+01,4.624147e-01
2.743000e+01,4.726226e-01
2.744000e+01,4.808969e-01
2.745000e+01,4.846598e-01
2.746000e+01,4.884227e-01
2.747000e+01,4.921856e-01
2.748000e+01,4.959485e-01
2.749000e+01,5.005254e-01
2.750000e+01,5.083583e-01
2.751000e+01,5.161912e-01
2.752000e+01,5.240242e-01
2.753000e+01,5.318571e-01
2.754000e+01,5.385151e-01
2.755000e+01,5.424316e-01
2.756000e+01,5.463481e-01
2.757000e+01,5.502646e-01
2.758000e+01,5.541810e-01
2.759000e+01,5.594833e-01
2.760000e+01,5.668644e-01
2.761000e+01,5.742454e-01
2.762000e+01,5.816265e-01
2.763000e+01,5.890075e-01
2.764000e+01,5.955521e-01
2.765000e+01,5.987505e-01
2.766000e+01,6.019490e-01
2.767000e+01,6.051474e-01
2.768000e+01,6.083459e-01
2.769000e+01,6.115443e-01
2.770000e+01,6.147536e-01
2.771000e+01,6.180063e-01
2.772000e+01,6.212590e-01
2.773000e+01,6.245116e-01
2.774000e+01,6.277643e-01
2.775000e+01,6.310169e-01
2.776000e+01,6.337736e-01
2.777000e+01,6.353728e-01
2.778000e+01,6.369720e-01
2.779000e+01,6.385713e-01
2.780000e+01,6.401705e-01
2.781000e+01,6.417697e-01
2.782000e+01,6.439553e-01
2.783000e+01,6.475092e-01
2.784000e+01,6.510630e-01
2.785000e+01,6.546168e-01
2.786000e+01,6.581707e-01
2.787000e+01,6.617245e-01
2.788000e+01,6.637732e-01
2.789000e+01,6.656546e-01
2.790000e+01,6.675361e-01
2.791000e+01,6.694175e-01
2.792000e+01,6.712990e-01
2.793000e+01,6.732105e-01
2.794000e+01,6.751296e-01
2.795000e+01,6.770487e-01
2.796000e+01,6.789677e-01
2.797000e+01,6.808868e-01
2.798000e+01,6.812706e-01
2.799000e+01,6.812706e-01
28,6.812706e-01
2.801000e+01,6.812706e-01
2.802000e+01,6.812706e-01
2.803000e+01,6.812706e-01
2.804000e+01,6.812706e-01
2.805000e+01,6.812706e-01
2.806000e+01,6.812706e-01
2.807000e+01,6.812706e-01
2.808000e+01,6.792716e-01
2.809000e+01,6.772726e-01
2.810000e+01,6.752735e-01
2.811000e+01,6.732745e-01
2.812000e+01,6.712914e-01
2.813000e+01,6.693724e-01
2.814000e+01,6.674533e-01
2.815000e+01,6.655342e-01
2.816000e+01,6.636152e-01
2.817000e+01,6.620799e-01
2.818000e+01,6.620799e-01
2.819000e+01,6.620799e-01
2.820000e+01,6.620799e-01
2.821000e+01,6.620799e-01
2.822000e+01,6.620799e-01
2.823000e+01,6.586933e-01
2.824000e+01,6.549304e-01
2.825000e+01,6.511675e-01
2.826000e+01,6.474046e-01
2.827000e+01,6.436418e-01
2.828000e+01,6.414130e-01
2.829000e+01,6.395677e-01
2.830000e+01,6.377224e-01
2.831000e+01,6.358772e-01
2.832000e+01,6.340319e-01
2.833000e+01,6.321649e-01
2.834000e+01,6.302835e-01
2.835000e+01,6.284021e-01
2.836000e+01,6.265206e-01
2.837000e+01,6.246392e-01
2.838000e+01,6.218880e-01
2.839000e+01,6.182671e-01
2.840000e+01,6.146462e-01
2.841000e+01,6.110253e-01
2.842000e+01,6.074044e-01
2.843000e+01,6.034215e-01
2.844000e+01,5.979901e-01
2.845000e+01,5.925588e-01
2.846000e+01,5.871275e-01
2.847000e+01,5.816961e-01
2.848000e+01,5.762648e-01
2.849000e+01,5.741515e-01
2.850000e+01,5.724069e-01
2.851000e+01,5.706623e-01
2.852000e+01,5.689177e-01
2.853000e+01,5.671731e-01
2.854000e+01,5.639538e-01
2.855000e+01,5.585224e-01
2.856000e+01,5.530911e-01
2.857000e+01,5.476597e-01
2.858000e+01,5.422284e-01
2.859000e+01,5.369712e-01
2.860000e+01,5.332806e-01
2.861000e+01,5.295901e-01
2.862000e+01,5.258996e-01
2.863000e+01,5.222091e-01
2.864000e+01,5.185185e-01
2.865000e+01,5.118689e-01
2.866000e+01,5.048904e-01
2.867000e+01,4.979120e-01
2.868000e+01,4.909336e-01
2.869000e+01,4.839551e-01
2.870000e+01,4.776357e-01
2.871000e+01,4.723050e-01
2.872000e+01,4.669742e-01
2.873000e+01,4.616435e-01
2.874000e+01,4.563127e-01
2.875000e+01,4.509820e-01
2.876000e+01,4.417557e-01
2.877000e+01,4.325293e-01
2.878000e+01,4.233030e-01
2.879000e+01,4.140767e-01
2.880000e+01,4.048504e-01
2.881000e+01,3.957634e-01
2.882000e+01,3.867111e-01
2.883000e+01,3.776589e-01
2.884000e+01,3.686067e-01
2.885000e+01,3.595545e-01
2.886000e+01,3.523127e-01
2.887000e+01,3.468813e-01
2.888000e+01,3.414500e-01
2.889000e+01,3.360187e-01
2.890000e+01,3.305873e-01
2.891000e+01,3.244653e-01
2.892000e+01,3.155808e-01
2.893000e+01,3.066962e-01
2.894000e+01,2.978116e-01
2.895000e+01,2.889270e-01
2.896000e+01,2.800424e-01
2.897000e+01,2.723606e-01
2.898000e+01,2.649796e-01
2.899000e+01,2.575985e-01
29,2.502175e-01
2.901000e+01,2.428364e-01
2.902000e+01,2.336034e-01
2.903000e+01,2.231358e-01
2.904000e+01,2.126681e-01
2.905000e+01,2.022004e-01
2.906000e+01,1.917328e-01
2.907000e+01,1.812047e-01
2.908000e+01,1.701331e-01
2.909000e+01,1.590616e-01
2.910000e+01,1.479900e-01
2.911000e+01,1.369184e-01
2.912000e+01,1.258468e-01
2.913000e+01,1.198515e-01
2.914000e+01,1.144202e-01
2.915000e+01,1.089888e-01
2.916000e+01,1.035575e-01
2.917000e+01,9.812614e-02
2.918000e+01,8.834974e-02
2.919000e+01,7.567662e-02
2.920000e+01,6.300350e-02
2.921000e+01,5.033038e-02
2.922000e+01,3.765727e-02
2.923000e+01,2.712535e-02
2.924000e+01,2.158956e-02
2.925000e+01,1.605378e-02
2.926000e+01,1.051799e-02
2.927000e+01,4.982207e-03
2.928000e+01,-1.066151e-03
2.929000e+01,-1.172766e-02
2.930000e+01,-2.238918e-02
2.931000e+01,-3.305069e-02
2.932000e+01,-4.371220e-02
2.933000e+01,-5.437371e-02
2.934000e+01,-6.379138e-02
2.935000e+01,-7.267597e-02
2.936000e+01,-8.156057e-02
2.937000e+01,-9.044516e-02
2.938000e+01,-9.932975e-02
2.939000e+01,-1.072097e-01
2.940000e+01,-1.127455e-01
2.941000e+01,-1.182813e-01
2.942000e+01,-1.238171e-01
2.943000e+01,-1.293528e-01
2.944000e+01,-1.353631e-01
2.945000e+01,-1.456439e-01
2.946000e+01,-1.559246e-01
2.947000e+01,-1.662054e-01
2.948000e+01,-1.764861e-01
2.949000e+01,-1.867668e-01
2.950000e+01,-1.935064e-01
2.951000e+01,-1.967049e-01
2.952000e+01,-1.999034e-01
2.953000e+01,-2.031018e-01
2.954000e+01,-2.063003e-01
2.955000e+01,-2.094987e-01
2.956000e+01,-2.154595e-01
2.957000e+01,-2.241825e-01
2.958000e+01,-2.329056e-01
2.959000e+01,-2.416286e-01
2.960000e+01,-2.503517e-01
2.961000e+01,-2.590747e-01
2.962000e+01,-2.677978e-01
2.963000e+01,-2.714116e-01
2.964000e+01,-2.744578e-01
2.965000e+01,-2.775039e-01
2.966000e+01,-2.805501e-01
2.967000e+01,-2.835962e-01
2.968000e+01,-2.866424e-01
2.969000e+01,-2.925799e-01
2.970000e+01,-3.004449e-01
2.971000e+01,-3.083100e-01
2.972000e+01,-3.161750e-01
2.973000e+01,-3.240401e-01
2.974000e+01,-3.319051e-01
2.975000e+01,-3.410715e-01
2.976000e+01,-3.515391e-01
2.977000e+01,-3.620068e-01
2.978000e+01,-3.724745e-01
2.979000e+01,-3.829421e-01
2.980000e+01,-3.934098e-01
2.981000e+01,-4.022944e-01
2.982000e+01,-4.111790e-01
2.983000e+01,-4.200636e-01
2.984000e+01,-4.289482e-01
2.985000e+01,-4.378328e-01
2.986000e+01,-4.467174e-01
2.987000e+01,-4.556019e-01
2.988000e+01,-4.644865e-01
2.989000e+01,-4.733711e-01
2.990000e+01,-4.822557e-01
2.991000e+01,-4.900742e-01
2.992000e+01,-4.936280e-01
2.993000e+01,-4.971818e-01
2.994000e+01,-5.007357e-01
2.995000e+01,-5.042895e-01
2.996000e+01,-5.078434e-01
2.997000e+01,-5.143475e-01
2.998000e+01,-5.215893e-01
2.999000e+01,-5.288311e-01
30,-5.360729e-01
3.001000e+01,-5.433147e-01
3.002000e+01,-5.506985e-01
3.003000e+01,-5.582242e-01
3.004000e+01,-5.657500e-01
3.005000e+01,-5.732758e-01
3.006000e+01,-5.808015e-01
3.007000e+01,-5.867385e-01
3.008000e+01,-5.902924e-01
3.009000e+01,-5.938462e-01
3.010000e+01,-5.974001e-01
3.011000e+01,-6.009539e-01
3.012000e+01,-6.045077e-01
3.013000e+01,-6.100435e-01
3.014000e+01,-6.155793e-01
3.015000e+01,-6.211151e-01
3.016000e+01,-6.266509e-01
3.017000e+01,-6.321867e-01
3.018000e+01,-6.361369e-01
3.019000e+01,-6.396907e-01
3.020000e+01,-6.432446e-01
3.021000e+01,-6.467984e-01
3.022000e+01,-6.503522e-01
3.023000e+01,-6.524845e-01
3.024000e+01,-6.524845e-01
3.025000e+01,-6.524845e-01
3.026000e+01,-6.524845e-01
3.027000e+01,-6.524845e-01
3.028000e+01,-6.528536e-01
3.029000e+01,-6.546989e-01
3.030000e+01,-6.565441e-01
3.031000e+01,-6.583894e-01
3.032000e+01,-6.602346e-01
3.033000e+01,-6.620799e-01
3.034000e+01,-6.620799e-01
3.035000e+01,-6.620799e-01
3.036000e+01,-6.620799e-01
3.037000e+01,-6.620799e-01
3.038000e+01,-6.620799e-01
3.039000e+01,-6.620799e-01
3.040000e+01,-6.620799e-01
3.041000e+01,-6.620799e-01
3.042000e+01,-6.620799e-01
3.043000e+01,-6.620799e-01
3.044000e+01,-6.620799e-01
3.045000e+01,-6.620799e-01
3.046000e+01,-6.620799e-01
3.047000e+01,-6.620799e-01
3.048000e+01,-6.620799e-01
3.049000e+01,-6.620799e-01
3.050000e+01,-6.604807e-01
3.051000e+01,-6.587038e-01
3.052000e+01,-6.569268e-01
3.053000e+01,-6.551499e-01
3.054000e+01,-6.533730e-01
3.055000e+01,-6.516122e-01
3.056000e+01,-6.498676e-01
3.057000e+01,-6.481230e-01
3.058000e+01,-6.463784e-01
3.059000e+01,-6.446338e-01
3.060000e+01,-6.428892e-01
3.061000e+01,-6.410077e-01
3.062000e+01,-6.391263e-01
3.063000e+01,-6.372448e-01
3.064000e+01,-6.353634e-01
3.065000e+01,-6.334820e-01
3.066000e+01,-6.301535e-01
3.067000e+01,-6.266643e-01
3.068000e+01,-6.231751e-01
3.069000e+01,-6.196858e-01
3.070000e+01,-6.161966e-01
3.071000e+01,-6.126269e-01
3.072000e+01,-6.089364e-01
3.073000e+01,-6.052458e-01
3.074000e+01,-6.015553e-01
3.075000e+01,-5.978648e-01
3.076000e+01,-5.941882e-01
3.077000e+01,-5.905673e-01
3.078000e+01,-5.869464e-01
3.079000e+01,-5.833255e-01
3.080000e+01,-5.797046e-01
3.081000e+01,-5.760837e-01
3.082000e+01,-5.707394e-01
3.083000e+01,-5.652037e-01
3.084000e+01,-5.596679e-01
3.085000e+01,-5.541321e-01
3.086000e+01,-5.485963e-01
3.087000e+01,-5.456683e-01
3.088000e+01,-5.438578e-01
3.089000e+01,-5.420474e-01
3.090000e+01,-5.402369e-01
3.091000e+01,-5.384265e-01
3.092000e+01,-5.344435e-01
3.093000e+01,-5.272017e-01
3.094000e+01,-5.199599e-01
3.095000e+01,-5.127181e-01
3.096000e+01,-5.054764e-01
3.097000e+01,-4.985967e-01
3.098000e+01,-4.949758e-01
3.099000e+01,-4.913549e-01
31,-4.877340e-01
3.101000e+01,-4.841131e-01
3.102000e+01,-4.804922e-01
3.103000e+01,-4.740819e-01
3.104000e+01,-4.669742e-01
3.105000e+01,-4.598666e-01
3.106000e+01,-4.527589e-01
3.107000e+01,-4.456512e-01
3.108000e+01,-4.376237e-01
3.109000e+01,-4.282165e-01
3.110000e+01,-4.188093e-01
3.111000e+01,-4.094021e-01
3.112000e+01,-3.999948e-01
3.113000e+01,-3.923436e-01
3.114000e+01,-3.887898e-01
3.115000e+01,-3.852360e-01
3.116000e+01,-3.816821e-01
3.117000e+01,-3.781283e-01
3.118000e+01,-3.745745e-01
3.119000e+01,-3.642547e-01
3.120000e+01,-3.531831e-01
3.121000e+01,-3.421115e-01
3.122000e+01,-3.310399e-01
3.123000e+01,-3.199684e-01
3.124000e+01,-3.128450e-01
3.125000e+01,-3.074136e-01
3.126000e+01,-3.019823e-01
3.127000e+01,-2.965510e-01
3.128000e+01,-2.911196e-01
3.129000e+01,-2.836738e-01
3.130000e+01,-2.732061e-01
3.131000e+01,-2.627384e-01
3.132000e+01,-2.522708e-01
3.133000e+01,-2.418031e-01
3.134000e+01,-2.313354e-01
3.135000e+01,-2.253065e-01
3.136000e+01,-2.197707e-01
3.137000e+01,-2.142349e-01
3.138000e+01,-2.086991e-01
3.139000e+01,-2.031633e-01
3.140000e+01,-1.937525e-01
3.141000e+01,-1.826809e-01
3.142000e+01,-1.716093e-01
3.143000e+01,-1.605378e-01
3.144000e+01,-1.494662e-01
3.145000e+01,-1.379333e-01
3.146000e+01,-1.259391e-01
3.147000e+01,-1.139449e-01
3.148000e+01,-1.019507e-01
3.149000e+01,-8.995651e-02
3.150000e+01,-7.796231e-02
3.151000e+01,-7.196521e-02
3.152000e+01,-6.663445e-02
3.153000e+01,-6.130369e-02
3.154000e+01,-5.597294e-02
3.155000e+01,-5.064218e-02
3.156000e+01,-4.244102e-02
3.157000e+01,-3.136945e-02
3.158000e+01,-2.029788e-02
3.159000e+01,-9.226308e-03
3.160000e+01,1.845262e-03
3.161000e+01,1.116551e-02
3.162000e+01,1.639934e-02
3.163000e+01,2.163318e-02
3.164000e+01,2.686701e-02
3.165000e+01,3.210084e-02
3.166000e+01,3.733468e-02
3.167000e+01,4.871491e-02
3.168000e+01,6.163174e-02
3.169000e+01,7.454857e-02
3.170000e+01,8.746540e-02
3.171000e+01,1.003822e-01
3.172000e+01,1.120666e-01
3.173000e+01,1.229292e-01
3.174000e+01,1.337919e-01
3.175000e+01,1.446546e-01
3.176000e+01,1.555173e-01
3.177000e+01,1.647204e-01
3.178000e+01,1.700511e-01
3.179000e+01,1.753819e-01
3.180000e+01,1.807126e-01
3.181000e+01,1.860434e-01
3.182000e+01,1.913741e-01
3.183000e+01,2.002109e-01
3.184000e+01,2.094372e-01
3.185000e+01,2.186635e-01
3.186000e+01,2.278898e-01
3.187000e+01,2.371161e-01
3.188000e+01,2.437591e-01
3.189000e+01,2.492949e-01
3.190000e+01,2.548306e-01
3.191000e+01,2.603664e-01
3.192000e+01,2.659022e-01
3.193000e+01,2.730316e-01
3.194000e+01,2.817547e-01
3.195000e+01,2.904777e-01
3.196000e+01,2.992008e-01
3.197000e+01,3.079239e-01
3.198000e+01,3.166469e-01
3.199000e+01,3.258732e-01
32,3.350995e-01
3.201000e+01,3.443258e-01
3.202000e+01,3.535521e-01
3.203000e+01,3.627784e-01
3.204000e+01,3.690523e-01
3.205000e+01,3.745881e-01
3.206000e+01,3.801239e-01
3.207000e+01,3.856597e-01
3.208000e+01,3.911955e-01
3.209000e+01,3.976744e-01
3.210000e+01,4.047821e-01
3.211000e+01,4.118897e-01
3.212000e+01,4.189974e-01
3.213000e+01,4.261051e-01
3.214000e+01,4.325154e-01
3.215000e+01,4.361363e-01
3.216000e+01,4.397572e-01
3.217000e+01,4.433781e-01
3.218000e+01,4.469990e-01
3.219000e+01,4.506199e-01
3.220000e+01,4.576249e-01
3.221000e+01,4.650059e-01
3.222000e+01,4.723870e-01
3.223000e+01,4.797680e-01
3.224000e+01,4.871491e-01
3.225000e+01,4.918511e-01
3.226000e+01,4.954049e-01
3.227000e+01,4.989588e-01
3.228000e+01,5.025126e-01
3.229000e+01,5.060664e-01
3.230000e+01,5.107684e-01
3.231000e+01,5.181495e-01
3.232000e+01,5.255305e-01
3.233000e+01,5.329116e-01
3.234000e+01,5.402926e-01
3.235000e+01,5.474686e-01
3.236000e+01,5.527994e-01
3.237000e+01,5.581302e-01
3.238000e+01,5.634609e-01
3.239000e+01,5.687917e-01
3.240000e+01,5.741224e-01
3.241000e+01,5.770133e-01
3.242000e+01,5.788586e-01
3.243000e+01,5.807039e-01
3.244000e+01,5.825491e-01
3.245000e+01,5.843944e-01
3.246000e+01,5.878872e-01
3.247000e+01,5.930276e-01
3.248000e+01,5.981679e-01
3.249000e+01,6.033083e-01
3.250000e+01,6.084487e-01
3.251000e+01,6.135891e-01
3.252000e+01,6.157638e-01
3.253000e+01,6.176091e-01
3.254000e+01,6.194544e-01
3.255000e+01,6.212996e-01
3.256000e+01,6.231449e-01
3.257000e+01,6.249197e-01
3.258000e+01,6.266643e-01
3.259000e+01,6.284089e-01
3.260000e+01,6.301535e-01
3.261000e+01,6.318981e-01
3.262000e+01,6.336559e-01
3.263000e+01,6.354663e-01
3.264000e+01,6.372768e-01
3.265000e+01,6.390872e-01
3.266000e+01,6.408977e-01
3.267000e+01,6.427081e-01
3.268000e+01,6.428892e-01
3.269000e+01,6.428892e-01
3.270000e+01,6.428892e-01
3.271000e+01,6.428892e-01
3.272000e+01,6.428892e-01
3.273000e+01,6.428892e-01
3.274000e+01,6.428892e-01
3.275000e+01,6.428892e-01
3.276000e+01,6.428892e-01
3.277000e+01,6.428892e-01
3.278000e+01,6.428892e-01
3.279000e+01,6.428892e-01
3.280000e+01,6.428892e-01
3.281000e+01,6.428892e-01
3.282000e+01,6.428892e-01
3.283000e+01,6.428892e-01
3.284000e+01,6.428892e-01
3.285000e+01,6.428892e-01
3.286000e+01,6.428892e-01
3.287000e+01,6.428892e-01
3.288000e+01,6.428892e-01
3.289000e+01,6.417820e-01
3.290000e+01,6.399368e-01
3.291000e+01,6.380915e-01
3.292000e+01,6.362462e-01
3.293000e+01,6.344010e-01
3.294000e+01,6.325696e-01
3.295000e+01,6.307592e-01
3.296000e+01,6.289487e-01
3.297000e+01,6.271383e-01
3.298000e+01,6.253279e-01
3.299000e+01,6.233364e-01
33,6.197155e-01
3.301000e+01,6.160946e-01
3.302000e+01,6.124737e-01
3.303000e+01,6.088528e-01
3.304000e+01,6.052319e-01
3.305000e+01,6.030315e-01
3.306000e+01,6.011863e-01
3.307000e+01,5.993410e-01
3.308000e+01,5.974957e-01
3.309000e+01,5.956505e-01
3.310000e+01,5.927398e-01
3.311000e+01,5.891189e-01
3.312000e+01,5.854981e-01
3.313000e+01,5.818772e-01
3.314000e+01,5.782563e-01
3.315000e+01,5.746145e-01
3.316000e+01,5.709240e-01
3.317000e+01,5.672334e-01
3.318000e+01,5.635429e-01
3.319000e+01,5.598524e-01
3.320000e+01,5.560169e-01
3.321000e+01,5.508765e-01
3.322000e+01,5.457361e-01
3.323000e+01,5.405958e-01
3.324000e+01,5.354554e-01
3.325000e+01,5.303150e-01
3.326000e+01,5.249770e-01
3.327000e+01,5.194412e-01
3.328000e+01,5.139054e-01
3.329000e+01,5.083696e-01
3.330000e+01,5.028338e-01
3.331000e+01,4.979120e-01
3.332000e+01,4.944228e-01
3.333000e+01,4.909336e-01
3.334000e+01,4.874443e-01
3.335000e+01,4.839551e-01
3.336000e+01,4.804659e-01
3.337000e+01,4.738632e-01
3.338000e+01,4.664822e-01
3.339000e+01,4.591011e-01
3.340000e+01,4.517201e-01
3.341000e+01,4.443390e-01
3.342000e+01,4.392543e-01
3.343000e+01,4.357005e-01
3.344000e+01,4.321466e-01
3.345000e+01,4.285928e-01
3.346000e+01,4.250389e-01
3.347000e+01,4.204190e-01
3.348000e+01,4.115344e-01
3.349000e+01,4.026498e-01
3.350000e+01,3.937652e-01
3.351000e+01,3.848806e-01
3.352000e+01,3.759960e-01
3.353000e+01,3.673652e-01
3.354000e+01,3.587980e-01
3.355000e+01,3.502307e-01
3.356000e+01,3.416634e-01
3.357000e+01,3.330961e-01
3.358000e+01,3.251761e-01
3.359000e+01,3.198454e-01
3.360000e+01,3.145146e-01
3.361000e+01,3.091838e-01
3.362000e+01,3.038531e-01
3.363000e+01,2.985223e-01
3.364000e+01,2.900751e-01
3.365000e+01,2.808488e-01
3.366000e+01,2.716225e-01
3.367000e+01,2.623962e-01
3.368000e+01,2.531699e-01
3.369000e+01,2.463391e-01
3.370000e+01,2.411052e-01
3.371000e+01,2.358714e-01
3.372000e+01,2.306376e-01
3.373000e+01,2.254037e-01
3.374000e+01,2.198661e-01
3.375000e+01,2.115942e-01
3.376000e+01,2.033224e-01
3.377000e+01,1.950505e-01
3.378000e+01,1.867787e-01
3.379000e+01,1.785068e-01
3.380000e+01,1.693299e-01
3.381000e+01,1.580412e-01
3.382000e+01,1.467526e-01
3.383000e+01,1.354639e-01
3.384000e+01,1.241753e-01
3.385000e+01,1.140782e-01
3.386000e+01,1.087474e-01
3.387000e+01,1.034167e-01
3.388000e+01,9.808591e-02
3.389000e+01,9.275515e-02
3.390000e+01,8.742440e-02
3.391000e+01,7.750099e-02
3.392000e+01,6.642942e-02
3.393000e+01,5.535785e-02
3.394000e+01,4.428628e-02
3.395000e+01,3.321471e-02
3.396000e+01,2.250548e-02
3.397000e+01,1.203782e-02
3.398000e+01,1.570150e-03
3.399000e+01,-8.897516e-03
34,-1.936518e-02
3.401000e+01,-2.933966e-02
3.402000e+01,-3.487545e-02
3.403000e+01,-4.041123e-02
3.404000e+01,-4.594702e-02
3.405000e+01,-5.148280e-02
3.406000e+01,-5.701859e-02
3.407000e+01,-6.556830e-02
3.408000e+01,-7.445289e-02
3.409000e+01,-8.333749e-02
3.410000e+01,-9.222208e-02
3.411000e+01,-1.011067e-01
3.412000e+01,-1.083169e-01
3.413000e+01,-1.138526e-01
3.414000e+01,-1.193884e-01
3.415000e+01,-1.249242e-01
3.416000e+01,-1.304600e-01
3.417000e+01,-1.375335e-01
3.418000e+01,-1.481950e-01
3.419000e+01,-1.588565e-01
3.420000e+01,-1.695180e-01
3.421000e+01,-1.801796e-01
3.422000e+01,-1.908411e-01
3.423000e+01,-1.951057e-01
3.424000e+01,-1.986595e-01
3.425000e+01,-2.022133e-01
3.426000e+01,-2.057672e-01
3.427000e+01,-2.093210e-01
3.428000e+01,-2.166337e-01
3.429000e+01,-2.277053e-01
3.430000e+01,-2.387769e-01
3.431000e+01,-2.498484e-01
3.432000e+01,-2.609200e-01
3.433000e+01,-2.713355e-01
3.434000e+01,-2.802201e-01
3.435000e+01,-2.891047e-01
3.436000e+01,-2.979893e-01
3.437000e+01,-3.068739e-01
3.438000e+01,-3.157584e-01
3.439000e+01,-3.199057e-01
3.440000e+01,-3.235266e-01
3.441000e+01,-3.271475e-01
3.442000e+01,-3.307684e-01
3.443000e+01,-3.343893e-01
3.444000e+01,-3.412690e-01
3.445000e+01,-3.503212e-01
3.446000e+01,-3.593734e-01
3.447000e+01,-3.684256e-01
3.448000e+01,-3.774779e-01
3.449000e+01,-3.853846e-01
3.450000e+01,-3.906184e-01
3.451000e+01,-3.958522e-01
3.452000e+01,-4.010861e-01
3.453000e+01,-4.063199e-01
3.454000e+01,-4.115537e-01
3.455000e+01,-4.182867e-01
3.456000e+01,-4.253943e-01
3.457000e+01,-4.325020e-01
3.458000e+01,-4.396097e-01
3.459000e+01,-4.467174e-01
3.460000e+01,-4.538787e-01
3.461000e+01,-4.611205e-01
3.462000e+01,-4.683622e-01
3.463000e+01,-4.756040e-01
